ticker,factor,raw,adj
072950,0.7744027303754266,5860.0,4538.0
072990,0.31820020222446915,9890.0,3147.0
073570,6.493861066235865,6190.0,40197.0
075130,0.539272030651341,5220.0,2815.0
076610,3.192102454642476,4685.0,14955.0
077360,0.5,7990.0,3995.0
078130,5.371794871794871,780.0,4190.0
078160,0.4436239316239316,117000.0,51904.0
078590,3.111111111111111,2070.0,6440.0
078600,1.0,14500.0,14500.0
078860,11.008695652173913,460.0,5064.0
079190,4.31063829787234,3055.0,13169.0
079370,0.3332937685459941,16850.0,5616.0
079950,2.975058275058275,4290.0,12763.0
080420,0.5,10750.0,5375.0
080530,8.34,1000.0,8340.0
080580,0.5001169590643275,4275.0,2138.0
082660,4.659062103929024,789.0,3676.0
082800,4.750980392156863,1020.0,4846.0
083450,0.5011336032388664,12350.0,6189.0
083470,20.2014440433213,1385.0,27979.0
083550,0.7425324675324675,6160.0,4574.0
083640,5.436708860759493,6320.0,34360.0
083660,7.248612945838837,3785.0,27436.0
083790,0.5048421052631579,23750.0,11990.0
084110,0.8265467625899281,55600.0,45956.0
084180,3.2644444444444445,4500.0,14690.0
084650,0.1671153846153846,10400.0,1738.0
084990,0.5371524800979792,163300.0,87717.0
085660,0.9231111111111111,22500.0,20770.0
085670,0.6666011787819254,5090.0,3393.0
085810,5.881005025125628,4975.0,29258.0
086450,0.200205047318612,63400.0,12693.0
086520,0.12697969543147208,39400.0,5003.0
086900,0.7908084141060012,484900.0,383463.0
086960,0.25022332506203476,20150.0,5042.0
087010,0.4607727272727273,66000.0,30411.0
087260,0.5005393743257821,9270.0,4640.0
088130,0.5,13000.0,6500.0
088290,5.0,1925.0,9625.0
088800,2.7276767676767677,4950.0,13502.0
089030,0.5063260340632604,20550.0,10405.0
089140,1.786171003717472,13450.0,24024.0
089230,10.0,844.0,8440.0
089600,0.7583489932885906,74500.0,56497.0
089850,0.5065968586387435,9550.0,4838.0
089890,0.5,5100.0,2550.0
090150,3.796,2500.0,9490.0
090710,2.5,2460.0,6150.0
090850,0.5,5400.0,2700.0
091970,4.366304347826087,4600.0,20085.0
092040,0.23174869109947643,47750.0,11066.0
092460,0.6666666666666666,6540.0,4360.0
092600,4.420149253731343,6700.0,29615.0
092730,0.512067868504772,47150.0,24144.0
094170,0.4027244582043344,16150.0,6504.0
094360,0.3847560975609756,8200.0,3155.0
094860,3.6212361331220286,631.0,2285.0
094940,0.7872531418312387,5570.0,4385.0
095700,0.7263287671232876,73000.0,53022.0
095910,0.7843454790823212,7410.0,5812.0
096530,0.5025671641791045,33500.0,16836.0
096630,5.0,2160.0,10800.0
097780,8.38728813559322,1180.0,9897.0
097800,3.947136563876652,1135.0,4480.0
097870,0.6852475247524753,10100.0,6921.0
098460,0.2,82500.0,16500.0
098660,0.6765124555160142,2810.0,1901.0
099190,0.5004347826086957,25300.0,12661.0
099320,0.5038655462184874,41650.0,20986.0
099440,0.8443021766965428,3905.0,3297.0
101000,35.761785714285715,2800.0,100133.0
101240,0.779322853688029,8270.0,6445.0
101330,0.8350152905198777,6540.0,5461.0
101400,31.823613086770983,703.0,22372.0
101680,1.473202614379085,2295.0,3381.0
101930,0.2,4505.0,901.0
104040,5.0,1885.0,9425.0
104540,1.1900425531914893,11750.0,13983.0
104830,0.5,69500.0,34750.0
105330,0.8185441941074524,5770.0,4723.0
105550,2.5,4540.0,11350.0
106080,318.18095238095236,525.0,167045.0
106190,0.6671186440677966,11800.0,7872.0
106240,0.42931726907630524,2490.0,1069.0
109610,0.7957142857142857,6300.0,5013.0
109820,0.6667601683029453,3565.0,2377.0
109860,0.7708672086720867,7380.0,5689.0
109960,57.54537037037037,3240.0,186447.0
112040,0.5051587301587301,50400.0,25460.0
113810,4.4907407407407405,1620.0,7275.0
114190,2.0,2490.0,4980.0
114450,0.7499412455934195,4255.0,3191.0
114630,1.3617391304347826,5750.0,7830.0
114810,0.526613545816733,12550.0,6609.0
115160,9.225336322869955,8920.0,82290.0
115180,0.42836065573770493,30500.0,13065.0
115310,0.2,28450.0,5690.0
115450,0.42670454545454545,35200.0,15020.0
115480,4.396428571428571,2800.0,12310.0
115530,1.9060773480662982,3620.0,6900.0
117670,20.441787234042554,11750.0,240191.0
118990,0.3236505460218409,32050.0,10373.0
119610,0.6526898326898327,38850.0,25357.0
121850,7.2214285714285715,4900.0,35385.0
121890,0.5896661367249603,6290.0,3709.0
122450,0.3333333333333333,9720.0,3240.0
122640,0.4009259259259259,54000.0,21650.0
123010,1.256290531776913,3855.0,4843.0
123570,0.5001206272617612,4145.0,2073.0
123750,1.3145427286356821,3335.0,4384.0
123840,94.62296819787986,2830.0,267783.0
131090,3.9367816091954024,1740.0,6850.0
131100,62.13963963963964,1110.0,68975.0
131180,5.0,2490.0,12450.0
131760,3.169158878504673,5350.0,16955.0
131970,0.5031914893617021,14100.0,7095.0
137400,0.5069597069597069,13650.0,6920.0
137940,10.0,3320.0,33200.0
138070,0.5128205128205128,7020.0,3600.0
138080,0.7819827586206897,11600.0,9071.0
139670,0.5189349112426036,3380.0,1754.0
140070,0.5,7490.0,3745.0
140410,0.3337844611528822,39900.0,13318.0
141080,0.5004472049689441,40250.0,20143.0
142210,0.8010086455331412,6940.0,5559.0
142280,0.8221940928270042,11850.0,9743.0
143540,0.7575575575575576,4995.0,3784.0
144960,0.2,26100.0,5220.0
145020,0.3410132237312366,559600.0,190831.0
147760,0.8176406926406926,9240.0,7555.0
147830,0.5,8100.0,4050.0
149980,1.331732776617954,4790.0,6379.0
153490,5.0,1035.0,5175.0
155650,0.5034516129032258,31000.0,15607.0
156100,0.7436051502145923,11650.0,8663.0
159910,98.42398022249691,809.0,79625.0
161580,0.34054131054131054,35100.0,11953.0
166090,0.5,37000.0,18500.0
168330,2.0,23300.0,46600.0
171090,0.6688622754491018,25050.0,16755.0
171120,0.4078082191780822,14600.0,5954.0
174900,0.5,65700.0,32850.0
177350,3.001186943620178,6740.0,20228.0
178320,0.22991379310344828,34800.0,8001.0
178780,2.7454317897371716,3995.0,10968.0
179900,0.33605194805194805,19250.0,6469.0
180400,0.3029301075268817,37200.0,11269.0
182360,2.5074168797953966,1955.0,4902.0
183300,0.20405458089668616,25650.0,5234.0
184230,4.388090349075975,2435.0,10685.0
185490,0.6731794871794872,19500.0,13127.0
187420,0.5,20700.0,10350.0
187790,2.447,1000.0,2447.0
187870,0.4944278606965174,10050.0,4969.0
189690,0.2634234234234234,5550.0,1462.0
189860,0.5,6800.0,3400.0
189980,0.2001150747986191,8690.0,1739.0
190510,0.2506315789473684,19000.0,4762.0
191420,0.5,99900.0,49950.0
192250,10.0,1530.0,15300.0
192410,128.4176388888889,7200.0,924607.0
193250,5.0,3040.0,15200.0
195990,17.127896995708156,1165.0,19954.0
196170,0.21396396396396397,22200.0,4750.0
196450,7.056578947368421,760.0,5363.0
196490,6.012658227848101,11850.0,71250.0
196700,0.5,4540.0,2270.0
200230,22.50496644295302,14900.0,335324.0
200470,0.6781481481481482,2700.0,1831.0
200780,0.7632142857142857,22400.0,17096.0
203650,0.4687323943661972,3550.0,1664.0
204620,2.2778443113772453,1670.0,3804.0
204840,4.7292817679558015,3620.0,17120.0
205100,0.505223880597015,4020.0,2031.0
205470,1.3089622641509433,2120.0,2775.0
206400,5.0,2055.0,10275.0
207760,1.6682027649769586,3255.0,5430.0
208140,0.8693259972489684,3635.0,3160.0
208350,5.003347280334728,2390.0,11958.0
208640,8.169577464788732,1775.0,14501.0
208710,5.0,2430.0,12150.0
208860,0.36058823529411765,18700.0,6743.0
