date,ticker,name,ret3,ret10,ret20,fw5,fw60,amt20,r
20251125,300120,라온피플,-31.62705667276051,-41.287284144427005,-45.08076358296622,27.55402443658929,10.226306549032167,4.41316821,16.125755395683456
20251126,300120,라온피플,-28.21782178217822,-39.1395592864638,-42.288557213930346,30.298617491438762,13.693211160160883,4.48189851,11.76827586206896
20230706,303530,이노뎁,-8.753709198813054,-12.330719885958663,-12.517780938833567,6.316820288128577,-0.14005919141271983,3.70032219,1.606770747740353
20230707,303530,이노뎁,-6.225980015372789,-13.290689410092394,-13.902611150317568,6.789955130270954,0.4898871670975509,3.717966935,-0.02847233691164086
20220927,304100,솔트룩스,-12.39263803680981,-18.11926605504587,-22.306855277475513,3.435569316762458,-0.21197540328499895,2.055358135,-15.945734265734265
20231102,304840,피플바이오,-22.939866369710472,-40.03466204506066,-47.8129713423831,8.21259128474579,3.886644309667993,17.4082595775,-0.023930635838139702
20241203,309960,LB인베스트먼트,-6.366047745358094,-4.465493910690121,-9.603072983354677,7.076855542178624,-1.9134734127740731,2.063899035,-6.245537555228271
20241204,309960,LB인베스트먼트,-7.123655913978499,-6.368563685636852,-11.410256410256414,7.191179333736384,-1.7782472497399404,2.10730474,-4.719073806078152
20220511,317690,퀀타매트릭스,-6.056129985228953,-15.31291611185086,-20.400500625782225,4.880339398019093,-0.4904420249862024,2.81854117,0.7277046548956594
20230809,323990,박셀바이오,-12.013422818791941,-5.9079061685490935,-10.531230918429657,3.542481561354669,-0.3489644845377331,155.900004073,-2.8738129143137754
20230810,323990,박셀바이오,-9.31340221294057,-11.470367323580955,-11.21951219512195,2.3243566719823345,-0.37119731554480356,155.318939925,-2.093904407200495
20240806,348340,뉴로메카,-17.06074461136512,-29.860804242156426,-35.1017070428294,4.553918689875839,0.9841679468157307,25.8122598785,27.11685163321528
20240919,354320,알멕,-7.366482504604055,-12.521739130434783,-3.6398467432950166,5.772902882010746,1.4590483249359223,5.87931835,28.78875
20230727,361390,제노코,-6.182026330852885,-17.0126582278481,-17.762167586552934,9.957149729808348,1.4638825430772595,8.140923875,-0.4393052109181135
20240704,361570,알비더블유,-13.911620294599015,-21.021021021021024,-27.44827586206896,2.089130926860445,-2.5733355750814293,2.0626158925,-3.9832629558541237
20240705,361570,알비더블유,-12.186978297161932,-16.77215189873418,-27.146814404432128,4.6979147920394695,-1.5712699742041651,2.1581905975,-5.460718336483935
20260731,376900,로킷헬스케어,-17.879948914431676,-33.50568769389866,-17.35218508997429,4.6621635415758025,-0.1633245808455501,171.07906045,4.058087520259326
20230727,377220,프롬바이오,-6.530612244897959,-8.643617021276595,-12.484076433121016,3.563643256563359,-0.030526300762124786,2.4697482,5.155066864784545
20260602,377220,프롬바이오,-15.888888888888886,-27.90476190476191,-40.34672970843184,30.46658429424656,-0.12906005938707546,2.029145665,0.4336063408190298
20240806,382840,원준,-16.63701067615658,-17.079646017699112,-28.74524714828898,17.145559130350005,2.464577503979095,8.06750301,22.555807860262004
20260304,388610,지에프씨생명과학,-6.545454545454543,-19.182389937106915,-20.12432012432013,3.9764980591466563,-1.6250868887814045,6.59739461,-1.8736108422071591
20240806,389500,에스비비테크,-24.825581395348838,-28.20655191560244,-34.6309403437816,17.617243976317567,3.6256980388025886,4.05790613,86.36091266719117
20240807,391710,코닉오토메이션,-12.85988483685221,-9.381237524950103,-17.604355716878406,3.3075082018863298,0.2680285164869591,7.475006805,5.642654462242562
20260602,393210,토마토시스템,-8.464849354375891,-13.197278911564625,-29.18978912319645,2.8490253149534985,3.6115996977996314,4.45449368,-1.5147107438016578
20241210,418420,라온텍,-8.318584070796465,-14.802631578947366,-9.598603839441534,8.123213857931905,2.2805241496308177,2.15795047,36.692093023255815
20241121,420770,기가비스,-9.074733096085408,-30.94594594594594,-31.409395973154364,5.513134709254046,0.3121349339820474,11.98868565,-10.288527131782951
20260529,437730,삼현,-14.833333333333332,-7.2595281306715105,-9.236234458259329,8.281808119027685,1.3535638160098493,211.3121667,7.707134502923987
20260608,439580,블루엠텍,-5.61797752808989,-16.33466135458167,-30.348258706467657,2.7250653029689857,0.18011897503519558,14.810237085,3.5819047619047675
20260514,450950,아스테라시스,-6.454630495790459,-12.891986062717775,-13.644214162348877,9.80146955632631,-3.63013732527385,5.916197615,-16.50587064676617
20260730,450950,아스테라시스,-10.554561717352417,-21.011058451816744,-32.432432432432435,50.423280280039094,10.897479448332088,2.37541401,22.033420787083763
20260626,472850,폰드그룹,-5.441354292623945,-14.721919302071973,-11.035267349260526,27.710828419014415,1.1502947422247545,3.410808365,-0.09479524438572207
20260604,481070,에이유브랜즈,-11.475409836065575,-21.984924623115575,-30.76923076923077,18.46790872464753,4.534558343980293,5.0189427,13.965161290322584
20260605,481070,에이유브랜즈,-13.101406365655066,-22.251655629139076,-32.451093210586876,25.987982156370183,6.487695620895955,5.21651281,23.072475247524753
20260608,481070,에이유브랜즈,-14.036478984932588,-27.29711602951039,-34.89489489489489,30.452926429706118,8.03374081955385,5.364716195,24.831627906976742
20260609,481070,에이유브랜즈,-5.797101449275366,-23.828125,-30.522565320665084,32.467486742824335,9.391407440862643,5.815552375,10.188910540301148
