ticker,market,per,pbr,pcr,upjong_per,ev_ebitda,eps,bps,div_yield
079980,KOSPI,,0.25,1.75,7.14,8.6,-359.0,7628.0,12.0
080010,KOSDAQ,4.97,0.47,3.13,4.97,0.63,1517.0,16078.0,2.66
080160,KOSDAQ,33.82,1.82,5.87,10.11,7.3,284.0,5281.0,0.0
080220,KOSDAQ,10.67,5.39,96.37,8.76,63.66,6698.0,13268.0,12.0
080420,KOSDAQ,,0.36,4.88,,10.69,-161.0,4536.0,12.0
080470,KOSDAQ,3.93,0.32,0.81,8.13,1.87,682.0,8251.0,2.61
080520,KOSDAQ,16.56,0.25,-74.14,8.76,15.7,168.0,11339.0,3.59
080530,KOSDAQ,5.38,0.45,1.97,27.72,0.83,464.0,5562.0,0.0
080580,KOSDAQ,26.94,6.49,24.56,8.76,22.48,820.0,3407.0,0.0
080720,KOSDAQ,,1.4,-5.6,35.58,-13.46,-5158.0,1716.0,0.0
081000,KOSPI,9.19,0.32,-501.37,20.76,-39.9,1028.0,29675.0,3.17
081150,KOSDAQ,19.11,0.38,-9.9,20.76,14.39,137.0,6940.0,1.91
081180,KOSDAQ,,1.84,-9.25,63.01,-98.17,-694.0,3170.0,12.0
081580,KOSDAQ,3.71,0.3,2.3,18.18,1.37,616.0,7669.0,2.18
081660,KOSPI,8.08,0.96,4.15,7.14,5.03,4864.0,40975.0,5.04
082210,KOSDAQ,,0.93,68.92,63.01,17.1,-655.0,1852.0,12.0
082270,KOSDAQ,,6.14,387.13,8.76,62.35,-284.0,1682.0,0.0
082660,KOSDAQ,,0.06,-0.02,27.72,-0.47,-210.0,47.0,0.0
082740,KOSPI,18.32,6.17,12.14,11.9,24.7,2623.0,7788.0,12.0
082800,KOSDAQ,,1.82,-22.29,35.58,-14.37,-591.0,1579.0,0.0
082850,KOSDAQ,13.1,0.21,1.31,8.56,1.5,361.0,22592.0,2.12
082920,KOSDAQ,17.74,3.49,19.89,,13.77,1573.0,7983.0,0.93
083310,KOSDAQ,131.23,0.61,26.41,8.76,37.94,73.0,15717.0,12.0
083420,KOSPI,5.6,0.8,6.77,10601.2,7.44,839.0,5876.0,5.11
083450,KOSDAQ,15.37,2.58,20.56,8.76,11.6,3019.0,17961.0,1.4
083470,KOSDAQ,,2.07,-38.58,8.56,-12.98,-259.0,410.0,0.0
083500,KOSDAQ,9.98,0.94,13.02,8.56,5.76,1088.0,11582.0,3.13
083550,KOSDAQ,9.58,0.31,11.65,7.14,10.59,342.0,10466.0,1.46
083640,KOSDAQ,17.14,0.22,3.71,63.01,-8.21,314.0,24522.0,0.0
083650,KOSDAQ,37.57,9.69,17.42,,24.09,1682.0,6525.0,12.0
083660,KOSDAQ,,0.85,-2.78,27.72,-5.72,-591.0,1802.0,0.0
083790,KOSDAQ,206.32,0.94,-5.08,,-6.5,5.0,1023.0,12.0
083930,KOSDAQ,10.33,0.8,11.06,,4.26,1136.0,14693.0,4.26
084010,KOSPI,63.85,0.3,7.35,22.68,1.31,130.0,27645.0,4.01
084110,KOSDAQ,12.47,0.49,3.0,35.58,2.21,1784.0,45404.0,3.96
084180,KOSDAQ,,0.03,0.12,11.75,2.49,-2191.0,4276.0,0.0
084370,KOSDAQ,28.92,5.83,48.4,8.76,42.61,4855.0,24084.0,0.16
084440,KOSDAQ,,3.9,4.97,8.31,6.93,-19.0,307.0,0.0
084650,KOSDAQ,,0.25,-1.22,,-0.8,-695.0,1993.0,0.0
084670,KOSPI,,1.18,7.27,11.17,14.84,-20.0,19920.0,12.0
084680,KOSPI,,0.35,12.59,7.14,29.74,-101.0,1505.0,0.0
084690,KOSPI,,0.45,1.22,37.22,3.54,-2141.0,17536.0,3.77
084695,KOSPI,,0.45,1.22,37.22,3.54,-2141.0,17536.0,3.77
084730,KOSDAQ,,0.32,-2.05,31.42,6.71,-2236.0,20280.0,0.0
084850,KOSDAQ,,6.1,7.8,63.01,8.99,-6088.0,1337.0,12.0
084870,KOSPI,,0.75,3.6,7.14,6.18,-6.0,2941.0,2.25
084990,KOSDAQ,,0.97,-19.54,,-6.58,-35.0,3013.0,12.0
085310,KOSPI,14.69,0.37,-12.09,11.9,7.2,612.0,24260.0,1.11
085620,KOSPI,27.76,0.88,13.5,16.13,9.26,698.0,22147.0,0.0
085660,KOSDAQ,46.69,1.75,-7.74,,176.25,168.0,4468.0,0.0
085670,KOSDAQ,7.02,0.64,4.79,63.01,3.95,411.0,4480.0,3.47
085810,KOSDAQ,,0.44,-7.14,15.34,1.39,-449.0,3357.0,0.0
085910,KOSDAQ,20.31,2.41,23.64,8.13,17.65,649.0,5480.0,1.52
086040,KOSDAQ,,1.09,5.52,,-148.77,-250.0,2110.0,12.0
086060,KOSDAQ,10.96,0.72,5.29,35.58,5.71,426.0,6533.0,1.07
086280,KOSPI,9.76,1.38,6.01,9.47,5.02,20548.0,145224.0,2.89
086390,KOSDAQ,,2.27,-10.8,8.76,-17.34,-187.0,5138.0,12.0
086450,KOSDAQ,12.36,1.35,13.72,35.58,6.96,1687.0,15443.0,0.96
086520,KOSDAQ,79.32,4.96,32.92,10601.2,38.23,1036.0,16568.0,0.18
086670,KOSDAQ,7.12,1.09,15.37,65.43,10.82,2338.0,15316.0,3.61
086710,KOSDAQ,16.45,0.94,7.85,27.72,10.27,409.0,7180.0,2.97
086790,KOSPI,9.28,0.78,-19.76,9.19,19.7,14731.0,175497.0,3.0
086820,KOSDAQ,188.22,4.12,-122.04,,-87.36,35.0,1601.0,12.0
086890,KOSDAQ,,1.22,12.29,35.58,22.69,-204.0,2909.0,0.0
086900,KOSDAQ,34.25,1.25,8.54,,14.1,1979.0,54276.0,1.77
086960,KOSDAQ,3.88,0.51,4.51,30.03,1.72,502.0,3800.0,0.0
086980,KOSDAQ,5.87,0.87,-6.1,,5.06,321.0,2172.0,0.0
087010,KOSDAQ,,26.3,-165.84,,-180.05,-881.0,5570.0,12.0
087260,KOSDAQ,,0.19,1.72,8.13,-254.26,-270.0,1322.0,0.0
087600,KOSDAQ,,0.32,11.04,8.76,-9.13,-396.0,12513.0,12.0
088130,KOSDAQ,4.5,0.51,1.06,8.56,0.39,1263.0,11245.0,2.64
088260,KOSPI,30.3,0.97,17.25,32.33,27.0,107.0,3323.0,5.36
088280,KOSDAQ,,1.56,-41.2,18.18,-28.62,-281.0,1895.0,12.0
088290,KOSDAQ,62.26,2.18,6.08,8.13,6.78,36.0,1040.0,0.0
088340,KOSDAQ,,1.57,-8.52,30.03,-5.17,-1511.0,4442.0,12.0
088350,KOSPI,4.78,0.27,1.16,16.13,14.06,1223.0,21632.0,12.0
088390,KOSDAQ,2.7,0.4,-16.83,6.82,9.16,3001.0,20190.0,12.0
088790,KOSPI,3.98,0.25,3.81,7.14,4.8,581.0,9103.0,6.48
088800,KOSDAQ,,3.28,-337.51,31.78,-20.58,-337.0,747.0,12.0
088910,KOSDAQ,1.61,0.2,2.07,37.22,-0.91,1264.0,9956.0,2.45
088980,KOSPI,6.45,1.19,,6.45,,723.0,8182.0,12.0
089010,KOSDAQ,38.62,1.59,567.6,63.01,12.64,567.0,13809.0,1.0
089030,KOSDAQ,,7.76,-105.7,8.76,61.41,-316.0,5879.0,0.29
089140,KOSDAQ,,0.22,-6.01,65.43,18.09,-985.0,9638.0,0.0
089150,KOSDAQ,13.13,0.82,7.36,14.07,8.46,126.0,2017.0,4.85
089230,KOSDAQ,,2.43,-5.07,19.31,-15.41,-890.0,750.0,0.0
089470,KOSPI,3.86,0.27,6.74,8.13,3.42,1011.0,14348.0,4.1
089590,KOSPI,,1.54,60.67,,37.07,-1318.0,2971.0,12.0
089600,KOSDAQ,9.92,0.7,4.15,9.01,0.25,1278.0,18201.0,5.52
089790,KOSDAQ,4.59,0.65,38.51,8.76,-22.01,1124.0,7948.0,12.0
089850,KOSDAQ,,0.45,-2.23,31.42,6.65,-404.0,9228.0,12.0
089860,KOSPI,14.76,1.11,-3.41,11.17,4.3,3262.0,43521.0,2.49
089890,KOSDAQ,29.75,4.86,29.78,8.76,24.43,941.0,5765.0,12.0
089970,KOSDAQ,20.4,5.31,72.79,8.76,47.48,2544.0,9772.0,0.0
089980,KOSDAQ,24.13,1.11,29.57,63.01,15.22,616.0,13427.0,1.34
090080,KOSPI,2.0,0.7,2.9,8.13,4.79,502.0,1424.0,12.0
090150,KOSDAQ,1.07,0.39,2.73,8.13,7.57,5810.0,15826.0,0.0
090350,KOSPI,4.95,0.37,4.97,2.96,2.69,1602.0,21330.0,5.04
090355,KOSPI,4.95,0.37,4.97,2.96,2.69,1602.0,21330.0,5.04
090360,KOSDAQ,1917.73,8.42,13446.53,65.43,-162.02,40.0,9122.0,12.0
090370,KOSPI,,0.38,-12.01,13.96,-35.85,-236.0,3161.0,0.0
090410,KOSDAQ,,0.26,-1.86,2.96,29.08,-56.0,13659.0,0.0
090435,KOSPI,34.91,1.79,17.1,27.72,13.58,4142.0,80855.0,0.86
090460,KOSPI,7.73,0.76,4.03,63.01,5.24,2424.0,24623.0,1.33
090470,KOSDAQ,,0.6,-16.77,63.01,-3.86,-1360.0,7088.0,1.17
090710,KOSDAQ,,5.73,-30.23,65.43,-71.16,-181.0,1062.0,0.0
090850,KOSDAQ,7.09,0.99,4.91,13.96,0.73,707.0,5076.0,4.39
091120,KOSDAQ,,0.44,-5.36,18.18,-45.62,-895.0,11208.0,12.0
091340,KOSDAQ,3.22,0.26,3.91,63.01,1.73,771.0,9522.0,12.0
091440,KOSDAQ,,3.27,-5.02,31.78,-7.53,-1001.0,826.0,0.0
091580,KOSDAQ,17.51,1.69,37.47,,13.23,1297.0,13437.0,0.44
091590,KOSDAQ,6.88,0.44,55.7,15.34,15.3,937.0,14616.0,1.55
091700,KOSDAQ,6.88,0.5,5.52,18.18,2.53,765.0,10570.0,5.89
091810,KOSPI,,2.43,0.79,,-7.02,-6658.0,1099.0,0.0
091970,KOSDAQ,,1.25,14.65,10601.2,27.46,-451.0,3116.0,0.0
092040,KOSDAQ,,0.53,-2.0,,-21.31,-315.0,1675.0,0.0
092070,KOSDAQ,33.56,0.86,7.67,8.76,17.03,340.0,13308.0,0.88
092130,KOSDAQ,13.14,4.02,13.06,13.96,8.07,1089.0,3564.0,5.94
092190,KOSDAQ,23.91,4.01,5.01,8.56,8.01,367.0,2192.0,12.0
092200,KOSPI,,1.42,21.6,8.13,8.53,-222.0,3812.0,12.0
092220,KOSPI,,0.37,13.0,8.76,-19.42,-708.0,8037.0,0.0
092300,KOSDAQ,3.02,0.38,1.91,63.01,2.01,809.0,6443.0,2.87
092440,KOSPI,,0.23,5.54,65.43,17.76,-15.0,8372.0,3.16
092460,KOSDAQ,9.77,1.36,12.55,11.9,8.59,1656.0,11918.0,3.83
092600,KOSDAQ,0.53,0.26,-0.59,31.42,-2.03,4095.0,8417.0,0.0
092730,KOSDAQ,11.37,1.69,12.27,27.72,6.54,1912.0,12852.0,3.45
092780,KOSPI,3.24,0.26,-18.78,8.13,5.07,948.0,12008.0,2.61
092790,KOSPI,38.22,0.77,15.23,22.68,8.27,365.0,18060.0,8.29
092870,KOSDAQ,20.11,2.04,-103.51,8.76,125.05,1591.0,15671.0,0.31
093190,KOSDAQ,5.57,0.57,-38.94,14.07,5.22,1475.0,14490.0,3.95
093240,KOSPI,1.72,0.17,-0.56,7.14,5.87,187.0,1933.0,0.0
093320,KOSDAQ,28.0,3.14,14.85,27.17,14.01,4947.0,44107.0,0.43
093380,KOSDAQ,5.65,0.39,4.36,8.13,9.1,545.0,7957.0,2.6
093520,KOSDAQ,12.62,1.71,5.7,8.76,7.71,2092.0,15415.0,4.55
093640,KOSDAQ,,2.22,-36.45,8.76,-16.78,-381.0,2089.0,0.0
093920,KOSDAQ,9.34,0.42,7.49,18.18,-6.58,524.0,11523.0,7.15
094170,KOSDAQ,22.4,6.28,-79.67,8.76,106.71,1194.0,4262.0,0.64
094280,KOSPI,10.43,1.9,4.24,13.96,3.58,1148.0,6296.0,6.26
094360,KOSDAQ,23.72,2.47,65.34,8.76,19.96,436.0,4189.0,1.12
094480,KOSDAQ,23.53,1.63,-133.94,27.17,14.55,221.0,3176.0,0.87
094800,KOSPI,32.33,,,32.33,,,,12.0
094820,KOSDAQ,7.87,1.17,4.76,15.34,6.29,1486.0,10020.0,3.08
094840,KOSDAQ,8.09,0.47,29.22,63.01,12.49,1513.0,26053.0,0.0
094850,KOSDAQ,5.22,0.59,2.77,10.11,-2.08,842.0,7484.0,3.41
094860,KOSDAQ,,1.61,-7.72,11.08,-44.03,-269.0,942.0,12.0
094940,KOSDAQ,,1.34,37.22,14.07,74.68,-226.0,4526.0,12.0
094970,KOSDAQ,2.22,0.28,2.62,8.56,-0.44,1214.0,9479.0,2.22
095190,KOSDAQ,,1.12,8.08,65.43,51.98,-31.0,1690.0,12.0
095270,KOSDAQ,24.22,1.01,5.95,32.18,40.54,175.0,4227.0,12.0
095340,KOSDAQ,52.45,6.97,97.52,8.76,53.49,3659.0,27534.0,0.44
095500,KOSDAQ,20.34,0.63,3.15,8.56,8.28,325.0,10491.0,1.06
095570,KOSPI,3.4,0.38,2.46,11.17,5.11,1215.0,10849.0,7.98
095610,KOSDAQ,32.81,5.15,32.48,8.76,38.79,4136.0,26369.0,0.63
095660,KOSDAQ,6.17,0.63,5.16,11.08,1.13,2911.0,28372.0,1.69
095700,KOSDAQ,,0.64,-4.3,,-6.87,-709.0,4400.0,12.0
095720,KOSPI,,0.28,0.92,8.31,5.84,-254.0,4438.0,13.49
095910,KOSDAQ,,0.59,-1.28,,-5.42,-720.0,994.0,0.0
096240,KOSDAQ,9.7,1.36,4.61,8.31,5.1,893.0,6348.0,9.24
096250,KOSDAQ,21.64,1.11,-134.37,30.03,13.5,247.0,4828.0,1.59
096350,KOSDAQ,137.1,2.17,-14.81,11.9,124.71,14.0,882.0,0.0
096530,KOSDAQ,18.47,1.42,11.35,,10.14,1757.0,22802.0,3.08
096630,KOSDAQ,1.46,0.33,1.55,18.18,2.32,1229.0,5514.0,0.0
096690,KOSDAQ,,0.29,-2.48,14.07,-11.79,-3055.0,23078.0,0.0
096760,KOSPI,3.75,1.02,1.93,35.58,2.77,1143.0,4191.0,5.02
096770,KOSPI,,0.88,9.49,8.41,16.17,-6951.0,154159.0,0.0
096775,KOSPI,,0.88,9.49,8.41,16.17,-6951.0,154159.0,0.0
096870,KOSDAQ,11.32,0.93,25.4,8.56,10.57,208.0,2534.0,0.0
097230,KOSPI,9.47,1.8,202.06,15.34,15.45,1588.0,8339.0,12.0
097780,KOSDAQ,74.78,0.15,3.15,8.13,-8.1,21.0,9960.0,0.0
097800,KOSDAQ,,0.93,-8.14,8.76,343.58,-287.0,2230.0,0.0
097870,KOSDAQ,45.38,0.45,4.12,10601.2,3.29,100.0,10040.0,4.42
097950,KOSPI,,0.38,1.17,37.22,4.56,-41473.0,466060.0,3.4
097955,KOSPI,,0.38,1.17,37.22,4.56,-41473.0,466060.0,3.4
098070,KOSDAQ,8.59,1.58,4.5,,5.44,2888.0,15721.0,1.51
098120,KOSDAQ,15.33,4.27,22.3,8.76,19.77,3263.0,11705.0,0.2
098460,KOSDAQ,39.3,4.99,103.61,63.01,55.7,695.0,5475.0,0.51
098660,KOSDAQ,,0.93,3.59,7.14,11.6,-427.0,1721.0,12.0
099190,KOSDAQ,,1.35,21.84,,21.78,-98.0,11823.0,0.63
099220,KOSDAQ,,0.42,7.05,,32.61,-11.0,1220.0,0.0
099320,KOSDAQ,87.66,3.31,-11.05,32.18,44.61,852.0,22551.0,0.13
099390,KOSDAQ,4.59,0.54,5.45,30.03,-5.24,834.0,7114.0,4.44
099410,KOSDAQ,3.89,0.82,4.4,11.9,4.02,818.0,3883.0,12.0
099430,KOSDAQ,14.5,1.12,13.57,,12.26,225.0,2899.0,2.15
099440,KOSDAQ,,2.92,-168.6,65.43,-33.75,-350.0,1444.0,12.0
099520,KOSDAQ,73.8,2.39,-17.05,31.78,-22.7,17.0,537.0,12.0
099750,KOSDAQ,13.26,2.01,-73.9,69.07,14.24,505.0,3336.0,3.0
100030,KOSDAQ,0.93,0.4,10.84,30.03,4.06,21643.0,49923.0,5.57
100090,KOSPI,15.31,0.89,-18.2,,12.07,782.0,13416.0,12.0
100120,KOSDAQ,5.45,0.83,6.61,,8.04,4623.0,30245.0,2.74
100130,KOSDAQ,,0.48,1.25,,6.36,-312.0,3030.0,12.0
100220,KOSPI,1.88,0.27,2.54,8.31,4.77,2648.0,18253.0,4.43
100250,KOSPI,1.57,0.41,7.82,8.13,9.15,1965.0,7578.0,6.22
100590,KOSDAQ,,0.56,6.93,31.78,32.09,-353.0,8603.0,0.0
100660,KOSDAQ,17.02,0.56,25.58,65.43,3.99,180.0,5426.0,0.33
100700,KOSDAQ,7.6,0.65,5.94,,0.58,317.0,3713.0,2.9
100790,KOSDAQ,16.12,2.14,17.85,13.18,22.37,1017.0,7680.0,0.0
100840,KOSPI,7.2,1.88,7.67,,5.79,5307.0,20267.0,3.01
101000,KOSDAQ,,0.47,-4.74,11.9,-14.03,-215.0,4418.0,0.0
101140,KOSPI,,0.35,-9.02,63.01,-12.68,-2063.0,14171.0,12.0
101160,KOSDAQ,6.6,1.32,8.23,8.76,4.85,4594.0,22994.0,0.33
101170,KOSDAQ,20.71,1.35,34.4,65.43,23.94,417.0,6410.0,0.58
101240,KOSDAQ,3.37,0.32,3.5,10601.2,3.51,1004.0,10428.0,0.0
101330,KOSDAQ,2.64,0.2,0.77,8.13,2.53,1318.0,17379.0,4.02
101360,KOSDAQ,,0.64,-12.12,10601.2,73.21,-795.0,11847.0,12.0
101400,KOSDAQ,,0.57,12.65,8.76,-0.82,-135.0,2898.0,0.0
101490,KOSDAQ,13.79,2.54,18.54,8.76,12.64,2941.0,15941.0,0.49
101530,KOSPI,7.39,0.47,3.04,37.22,4.94,748.0,11804.0,4.52
101670,KOSDAQ,,1.14,-2.68,,-2.59,-719.0,443.0,0.0
101680,KOSDAQ,,0.79,-2.72,65.43,-4.7,-721.0,3728.0,12.0
101730,KOSDAQ,,0.95,-17.39,11.08,-22.39,-540.0,5304.0,12.0
101930,KOSDAQ,11.8,0.82,58.22,11.9,8.09,537.0,7776.0,4.73
101970,KOSDAQ,27.53,0.71,5.92,,20.25,336.0,12972.0,12.0
102120,KOSDAQ,12.81,0.92,8.33,8.76,5.63,539.0,7523.0,2.9
102260,KOSPI,4.4,0.37,1.64,10601.2,1.21,833.0,9772.0,4.06
102370,KOSDAQ,,0.71,-16.44,,-60.16,-101.0,4058.0,0.0
102460,KOSPI,,0.95,128.49,35.58,1706.49,-1842.0,10625.0,12.0
102710,KOSDAQ,10.33,1.23,5.74,8.76,5.33,4007.0,33771.0,0.48
102940,KOSDAQ,5.19,0.26,17.16,35.58,10.13,2708.0,53239.0,12.0
103140,KOSPI,10.66,0.86,-12.77,20.76,7.68,7204.0,89498.0,2.21
103230,KOSDAQ,10.32,0.3,5.91,11.9,12.14,223.0,7576.0,12.0
103590,KOSPI,23.87,5.13,38.65,45.96,19.65,2949.0,13721.0,0.71
103840,KOSDAQ,28.73,0.57,2.47,37.22,7.75,56.0,2796.0,12.0
104040,KOSDAQ,33.49,0.58,-9.21,8.13,-38.92,72.0,4149.0,0.0
104200,KOSDAQ,,0.61,6.39,,8.55,-291.0,3800.0,12.0
104460,KOSDAQ,8.24,0.43,-2.96,65.43,2.6,824.0,15680.0,10.31
104480,KOSDAQ,2.54,0.12,1.08,10601.2,58.71,676.0,14594.0,12.0
104540,KOSDAQ,7.98,0.65,2.03,,4.46,502.0,6205.0,0.0
104620,KOSDAQ,44.45,1.3,7.85,10.11,9.05,74.0,2531.0,12.0
104700,KOSPI,,0.4,14.15,22.68,2.0,-425.0,23544.0,7.94
104830,KOSDAQ,7.53,0.75,5.26,10601.2,4.63,4303.0,43486.0,1.54
105330,KOSDAQ,,1.11,-72.47,8.76,59.03,-713.0,7104.0,0.0
105550,KOSDAQ,,0.21,-2.04,8.13,-4.95,-1300.0,7868.0,0.0
105560,KOSPI,10.55,1.03,16.13,9.19,20.52,16744.0,172316.0,2.47
105630,KOSPI,10.14,0.48,4.19,7.14,5.07,882.0,18707.0,6.7
105740,KOSDAQ,5.28,0.58,-61.31,65.43,7.5,1486.0,13651.0,3.82
105760,KOSDAQ,4.33,0.55,10.41,13.96,5.13,1146.0,9064.0,0.0
105840,KOSPI,25.0,1.47,-139.35,65.43,13.26,568.0,9680.0,2.11
106080,KOSDAQ,,0.41,-3.21,18.18,-2.83,-2227.0,4041.0,0.0
106190,KOSDAQ,9.23,0.82,6.46,35.58,5.23,1122.0,12608.0,1.45
106240,KOSDAQ,,0.39,12.39,8.56,-11.65,-1107.0,2866.0,0.0
107590,KOSPI,2.71,0.42,4.96,10601.2,7.33,22532.0,144401.0,1.15
107600,KOSDAQ,,1.63,-5.81,,-17.5,-2291.0,8212.0,0.0
107640,KOSDAQ,119.63,4.12,750.33,45.96,42.75,360.0,10459.0,12.0
108230,KOSDAQ,15.87,0.3,-14.73,65.43,0.54,201.0,10724.0,3.13
108320,KOSPI,10.03,0.51,4.25,8.56,1.14,3570.0,69594.0,4.19
108380,KOSDAQ,5.94,0.61,11.28,11.9,2.0,3088.0,29900.0,1.09
108490,KOSDAQ,,12.58,587.33,65.43,734.58,-266.0,24572.0,0.0
108670,KOSPI,9.3,0.36,1.72,2.96,5.26,3619.0,92660.0,12.0
108675,KOSPI,9.3,0.36,1.72,2.96,5.26,3619.0,92660.0,12.0
108860,KOSDAQ,,2.13,24.85,,16.22,-110.0,4084.0,12.0
109070,KOSPI,33.77,2.66,-17.0,11.43,18.48,46.0,582.0,0.0
109080,KOSDAQ,10.08,0.7,7.03,31.78,5.09,908.0,13116.0,2.73
109610,KOSDAQ,,0.54,-5.95,2.96,29.68,-278.0,3434.0,2.69
109670,KOSDAQ,45.0,0.68,6.12,7.14,7.96,144.0,9503.0,12.0
109740,KOSDAQ,,1.06,-10.3,63.01,-5.47,-518.0,4050.0,12.0
109820,KOSDAQ,,1.77,25.1,,-156.54,-9.0,899.0,12.0
109860,KOSDAQ,15.82,0.4,11.25,65.43,11.7,475.0,18580.0,4.26
109960,KOSDAQ,0.56,0.08,7.95,35.58,-5.49,3299.0,23962.0,0.0
110020,KOSDAQ,,1.09,38.25,6.38,62.62,-34.0,1879.0,12.0
110790,KOSDAQ,,0.16,1.77,7.14,21.49,-243.0,18939.0,6.72
110990,KOSDAQ,6.77,1.14,12.12,8.76,5.11,2337.0,13911.0,2.65
111110,KOSPI,3.05,0.3,2.41,7.14,4.71,2118.0,21776.0,6.2
111380,KOSPI,3.15,0.46,3.85,7.14,5.42,4158.0,28521.0,5.2
111710,KOSDAQ,9.88,0.35,10.56,10.11,4.62,322.0,9142.0,6.29
111770,KOSPI,5.41,0.68,8.52,7.14,3.52,13333.0,106119.0,2.91
112040,KOSDAQ,7.94,1.29,7.95,11.08,5.72,1896.0,11711.0,1.96
112290,KOSDAQ,62.63,4.08,125.41,8.76,70.53,159.0,2434.0,0.0
112610,KOSPI,511.71,1.7,4.2,,6.05,103.0,30897.0,1.9
113810,KOSDAQ,8.78,0.7,5.98,8.13,9.19,344.0,4302.0,0.0
114090,KOSPI,11.95,1.24,5.38,10.11,2.38,762.0,7311.0,4.55
114190,KOSDAQ,,6.98,6.51,63.01,-123.17,-350.0,1244.0,12.0
114450,KOSDAQ,5.96,0.98,120.38,35.58,33.8,368.0,2243.0,12.0
114630,KOSDAQ,5.3,0.22,3.0,7.14,0.16,312.0,7512.0,0.0
114810,KOSDAQ,16.75,1.55,14.95,8.76,7.34,733.0,7916.0,0.0
114840,KOSDAQ,7.5,1.23,3.33,27.72,3.59,1103.0,6717.0,3.62
115160,KOSDAQ,1.94,0.2,1.42,31.42,-7.66,2989.0,28935.0,0.0
115180,KOSDAQ,,48.45,-27.21,35.58,-27.31,-1037.0,453.0,0.0
115310,KOSDAQ,17.63,0.72,32.16,27.17,10.39,537.0,13084.0,2.53
115440,KOSDAQ,,1.04,6.27,31.78,23.5,-117.0,9307.0,0.52
115450,KOSDAQ,,1.25,-22.02,35.58,172.1,-203.0,1634.0,0.0
115480,KOSDAQ,2.94,0.41,2.95,,2.59,801.0,5802.0,0.0
115500,KOSDAQ,54.9,6.68,1949.34,27.17,49.43,186.0,1527.0,1.76
115530,KOSDAQ,15.94,1.9,72.46,,17.86,164.0,1375.0,0.0
115570,KOSDAQ,1.37,0.27,-80.39,10601.2,3.58,1954.0,9741.0,3.74
115610,KOSDAQ,,1.92,-17.31,18.18,-8.74,-127.0,850.0,0.0
117580,KOSPI,6.72,0.54,3.96,5.46,4.18,1062.0,13286.0,3.5
117670,KOSDAQ,155.11,1.74,23.98,8.76,-96.26,70.0,6250.0,12.0
117730,KOSDAQ,,4.4,16.74,65.43,-32.04,-1273.0,2805.0,0.0
118000,KOSPI,,0.22,8.82,35.58,18.49,-92.0,5687.0,0.0
118990,KOSDAQ,9.33,0.55,2.91,8.13,5.88,709.0,11988.0,12.0
119500,KOSDAQ,15.0,0.53,5.57,65.43,4.66,153.0,4366.0,2.61
119610,KOSDAQ,10.32,1.16,7.32,,6.33,1386.0,12381.0,4.54
119650,KOSPI,9.36,1.76,-2.8,13.96,-16.76,98.0,521.0,12.0
119830,KOSDAQ,,0.84,7.23,8.76,5.29,-442.0,7340.0,0.0
119850,KOSDAQ,17.83,3.13,18.96,45.96,12.32,2656.0,15116.0,0.32
120030,KOSPI,7.8,0.46,11.64,22.68,-0.95,10778.0,183354.0,0.59
120115,KOSPI,12.24,0.41,4.59,10601.2,10.73,4397.0,131731.0,2.42
120240,KOSDAQ,6.12,0.55,10.46,10601.2,2.42,2370.0,26308.0,3.28
121440,KOSDAQ,21.21,0.4,33.14,6.82,10.22,365.0,19310.0,3.23
121600,KOSDAQ,40.37,2.29,37.02,10601.2,32.57,1258.0,22172.0,0.49
121800,KOSDAQ,,0.43,-26.5,,-38.4,-629.0,7793.0,12.0
121890,KOSDAQ,,3.39,-18.3,5.38,21.48,-41.0,784.0,12.0
122310,KOSDAQ,18.76,0.52,9.3,,8.03,179.0,6425.0,4.46
122350,KOSDAQ,,0.64,2.29,8.13,7.19,-327.0,2563.0,12.0
122450,KOSDAQ,6.81,0.31,1.66,22.02,1.95,390.0,8562.0,12.0
122640,KOSDAQ,98.53,4.17,-82.15,8.76,99.77,292.0,6895.0,0.0
122690,KOSDAQ,,0.24,0.78,8.13,7.78,-610.0,6872.0,12.0
122870,KOSDAQ,24.56,1.59,9.15,,6.78,1812.0,28068.0,0.67
122900,KOSPI,8.85,0.66,5.19,13.96,5.25,922.0,12433.0,5.51
122990,KOSDAQ,,0.63,31.15,18.18,88.39,-460.0,10984.0,7.27
123010,KOSDAQ,,1.78,10.88,18.18,16.73,-14.0,1767.0,0.0
123040,KOSDAQ,,0.48,1.03,8.13,4.44,-1016.0,3540.0,12.0
123330,KOSDAQ,7.55,3.46,9.53,27.72,11.0,3271.0,7130.0,12.0
123410,KOSDAQ,3.78,0.55,2.29,8.13,2.72,1501.0,10376.0,3.52
123420,KOSDAQ,6.31,0.25,3.81,11.08,1.42,1043.0,26429.0,0.0
123570,KOSDAQ,17.77,0.36,-9.71,9.01,-13.73,93.0,4511.0,3.65
123690,KOSPI,117.69,2.97,35.6,27.72,41.44,55.0,2169.0,12.0
123700,KOSPI,2.96,0.21,1.55,8.13,-1.71,1153.0,15965.0,6.01
123750,KOSDAQ,315.27,1.08,48.88,6.82,38.92,6.0,1709.0,12.0
123840,KOSDAQ,,0.14,-0.43,,-2.17,-8793.0,12175.0,0.0
123860,KOSDAQ,293.03,2.32,5.7,8.56,4.07,46.0,5849.0,1.84
123890,KOSPI,4.93,0.27,1.49,37.03,22.24,500.0,8994.0,6.09
