date,market,score,score_rv,volatility,volatility_rv,momentum,strength,trend,risk,safe,breadth,raw_vol20,raw_volsrc,raw_vk,raw_mom,raw_trend,raw_risk,raw_safe,raw_strength,raw_bread,raw_nh,raw_nl
20110508,KOSDAQ,37.5,37.5,84.112,84.112,30.307,0.0,14.953,14.82,19.092,0.0,10.901,13.049,,-2.086,-4.713,-5.012,-5.375,,,,
20110509,KOSDAQ,39.1,39.1,86.649,86.649,28.571,13.351,11.482,11.348,22.964,2.403,10.466,12.732,,-2.481,-5.651,-5.589,-4.438,-3.815,-10.571,11.0,49.0
20110510,KOSDAQ,37.1,37.1,86.649,86.649,28.705,0.0,11.482,11.348,22.296,0.0,10.466,12.732,,-2.475,-5.651,-5.589,-4.586,,,,
20110511,KOSDAQ,41.1,41.1,89.853,89.853,29.372,12.15,17.356,10.547,26.969,2.136,10.081,12.451,,-2.336,-4.416,-5.768,-3.462,-4.116,-11.349,13.0,54.0
20110512,KOSDAQ,41.1,41.1,89.853,89.853,28.171,6.676,19.493,20.294,22.964,2.403,10.071,12.444,,-2.49,-4.208,-4.207,-4.448,-6.124,-11.036,13.0,74.0
20110513,KOSDAQ,43.9,43.9,92.523,92.523,30.574,10.948,15.621,36.182,17.623,1.602,9.347,11.915,,-1.959,-4.691,-2.395,-5.658,-4.317,-13.816,10.0,53.0
20110515,KOSDAQ,44.9,44.9,92.523,92.523,30.441,0.0,19.626,55.941,19.76,0.0,9.329,11.902,,-1.966,-4.211,-0.642,-5.136,,,,
20110516,KOSDAQ,47.9,47.9,93.458,93.458,29.239,9.613,22.029,67.557,20.294,1.736,9.056,11.702,,-2.2,-3.653,0.607,-5.004,-4.814,-13.082,17.0,65.0
20110517,KOSDAQ,45.5,45.5,92.256,92.256,25.768,7.877,16.956,61.682,29.773,2.003,9.333,11.905,,-3.04,-4.482,-0.14,-2.807,-5.517,-12.62,17.0,72.0
20110518,KOSDAQ,41.7,41.7,94.126,94.126,23.364,6.809,11.615,40.854,14.953,2.403,8.815,11.526,,-3.572,-5.611,-1.991,-6.399,-5.918,-11.604,16.0,75.0
20110519,KOSDAQ,34.6,34.6,81.842,81.842,12.951,2.537,8.945,43.925,13.618,2.136,11.026,13.141,,-5.848,-6.642,-1.62,-6.883,-12.237,-12.312,7.0,129.0
20110520,KOSDAQ,34.4,34.4,81.976,81.976,12.417,2.67,10.28,41.255,12.951,2.136,10.988,13.113,,-5.977,-6.202,-1.888,-7.202,-10.532,-12.404,8.0,113.0
20110522,KOSDAQ,35.4,35.4,82.777,82.777,12.684,0.0,11.749,49.933,12.817,0.0,10.937,13.075,,-5.948,-5.524,-1.138,-7.227,,,,
20110523,KOSDAQ,27.2,27.2,60.881,60.881,9.479,1.736,6.542,48.732,8.945,1.869,13.939,15.268,,-8.469,-7.448,-1.215,-9.918,-16.517,-12.812,4.0,169.0
20110524,KOSDAQ,27.3,27.3,60.214,60.214,9.613,2.403,7.21,48.598,9.88,1.869,14.083,15.373,,-8.146,-7.178,-1.221,-9.375,-11.2,-12.936,7.0,119.0
20110525,KOSDAQ,29.0,29.0,63.952,63.952,9.212,2.403,4.539,61.549,7.076,2.67,12.948,14.544,,-8.683,-8.811,-0.148,-12.013,-11.8,-11.833,6.0,124.0
20110526,KOSDAQ,26.4,26.4,51.936,51.936,10.414,10.147,9.613,46.462,12.417,5.073,15.227,16.208,,-6.941,-6.351,-1.406,-7.394,-4.695,-8.444,7.0,54.0
20110527,KOSDAQ,26.1,26.1,49.8,49.8,11.615,9.212,12.016,42.991,16.155,7.21,15.633,16.505,,-6.267,-5.349,-1.662,-6.017,-5.095,-6.59,6.0,57.0
20110529,KOSDAQ,24.9,24.9,49.8,49.8,11.615,0.0,11.883,42.857,19.893,0.0,15.633,16.505,,-6.227,-5.349,-1.662,-5.045,,,,
20110530,KOSDAQ,25.3,25.3,50.734,50.734,10.681,6.275,13.351,32.977,23.364,10.28,15.545,16.441,,-6.726,-5.114,-2.616,-4.339,-6.088,-4.636,10.0,71.0
20110531,KOSDAQ,24.1,24.1,46.462,46.462,12.684,4.673,18.158,20.16,31.776,10.681,16.006,16.777,,-5.913,-4.321,-4.089,-2.303,-7.285,-4.318,8.0,81.0
20110601,KOSDAQ,24.2,24.2,46.996,46.996,11.749,8.411,19.76,18.825,20.694,9.613,15.992,16.767,,-6.136,-4.191,-4.293,-4.908,-5.389,-4.892,7.0,61.0
20110602,KOSDAQ,20.8,20.8,44.593,44.593,9.479,1.736,12.417,20.16,18.692,7.61,16.287,16.983,,-7.149,-5.262,-4.095,-5.16,-12.263,-6.031,3.0,126.0
20110603,KOSDAQ,21.3,21.3,44.86,44.86,9.212,3.071,9.88,26.836,17.623,5.874,16.212,16.927,,-7.452,-5.756,-3.303,-5.469,-9.771,-7.068,7.0,105.0
20110605,KOSDAQ,19.8,19.8,44.593,44.593,9.212,0.0,10.547,13.618,23.364,0.0,16.237,16.946,,-7.422,-5.622,-5.189,-4.325,,,,
20110606,KOSDAQ,19.6,19.6,47.263,47.263,9.212,0.0,9.079,9.346,16.689,0.0,15.971,16.752,,-7.395,-6.147,-5.835,-5.613,,,,
20110607,KOSDAQ,19.1,19.1,46.996,46.996,8.411,1.068,6.943,9.212,15.754,6.409,15.981,16.759,,-7.995,-6.797,-5.836,-5.78,-14.058,-6.578,7.0,148.0
20110608,KOSDAQ,18.1,18.1,45.661,45.661,7.744,1.202,5.34,7.076,15.754,4.806,16.045,16.806,,-8.646,-7.295,-6.305,-5.707,-13.048,-7.333,4.0,135.0
20110609,KOSDAQ,20.0,20.0,43.258,43.258,8.678,5.207,10.414,20.027,10.28,5.874,16.566,17.186,,-7.751,-5.631,-4.157,-7.597,-6.281,-6.864,4.0,67.0
20110610,KOSDAQ,20.5,20.5,42.457,42.457,7.21,2.136,7.877,37.116,14.553,8.011,17.003,17.505,,-8.957,-6.42,-2.247,-6.034,-10.169,-5.618,5.0,107.0
20110612,KOSDAQ,26.2,26.2,52.737,52.737,7.343,0.0,20.16,41.522,27.503,0.0,15.178,16.172,,-8.879,-4.131,-1.8,-3.261,,,,
20110613,KOSDAQ,20.1,20.1,43.658,43.658,6.409,0.534,9.346,31.509,15.354,8.144,16.29,16.985,,-10.497,-5.777,-2.805,-5.823,-16.351,-5.177,5.0,169.0
20110614,KOSDAQ,20.5,20.5,42.457,42.457,6.676,1.602,13.485,27.236,21.228,6.676,16.812,17.366,,-9.596,-4.926,-3.284,-4.594,-11.864,-6.065,4.0,123.0
20110615,KOSDAQ,29.9,29.9,58.745,58.745,6.943,4.139,34.446,28.037,38.985,7.61,14.205,15.462,,-9.005,-1.715,-3.214,-0.729,-7.968,-5.652,6.0,86.0
20110616,KOSDAQ,28.7,28.7,57.543,57.543,6.409,2.003,27.904,37.917,30.841,7.61,14.433,15.628,,-9.741,-2.905,-2.171,-2.402,-10.978,-5.648,8.0,118.0
20110617,KOSDAQ,29.0,29.0,57.944,57.944,6.275,0.935,29.64,36.315,36.983,9.479,14.317,15.544,,-9.873,-2.525,-2.332,-1.201,-14.058,-4.845,8.0,149.0
20110619,KOSDAQ,30.2,30.2,67.423,67.423,6.275,0.0,17.891,46.862,21.629,0.0,12.292,14.065,,-9.766,-4.298,-1.431,-4.556,,,,
20110620,KOSDAQ,30.1,30.1,71.295,71.295,5.874,1.335,10.414,45.394,18.558,13.084,11.847,13.74,,-10.069,-5.379,-1.541,-5.084,-13.161,-3.183,13.0,145.0
20110621,KOSDAQ,29.4,29.4,68.358,68.358,6.676,4.673,13.218,35.514,20.561,18.825,12.14,13.954,,-9.501,-4.894,-2.415,-4.792,-7.876,-0.908,13.0,92.0
20110622,KOSDAQ,32.0,32.0,64.219,64.219,7.61,14.419,23.498,39.519,24.833,21.095,12.749,14.399,,-8.574,-3.486,-2.058,-3.951,-3.785,-0.174,17.0,55.0
20110623,KOSDAQ,35.0,35.0,67.423,67.423,7.744,15.754,19.893,63.284,23.231,17.223,12.264,14.045,,-8.314,-4.111,-0.069,-4.242,-3.586,-1.326,12.0,48.0
20110624,KOSDAQ,39.9,39.9,56.609,56.609,11.081,45.26,32.577,66.222,36.582,20.828,14.441,15.635,,-6.442,-1.98,0.379,-1.242,-0.498,-0.26,17.0,22.0
20110626,KOSDAQ,35.3,35.3,60.08,60.08,11.081,0.0,40.988,65.154,37.784,0.0,13.929,15.26,,-6.354,-0.873,0.234,-1.114,,,,
20110627,KOSDAQ,41.0,41.0,59.813,59.813,12.55,24.166,45.394,74.766,39.519,26.836,13.948,15.274,,-5.929,-0.141,1.902,-0.633,-2.092,1.068,14.0,35.0
20110628,KOSDAQ,39.6,39.6,59.68,59.68,11.883,17.757,44.459,75.434,37.784,20.961,13.96,15.283,,-6.005,-0.305,2.088,-1.022,-3.088,-0.13,6.0,37.0
20110629,KOSDAQ,40.9,40.9,59.279,59.279,14.286,18.825,46.729,70.36,53.271,22.163,14.038,15.34,,-5.556,0.099,1.0,1.227,-2.692,0.137,8.0,35.0
20110630,KOSDAQ,45.7,45.7,59.813,59.813,16.155,32.577,57.41,72.096,59.279,21.896,13.943,15.271,,-4.897,1.428,1.381,2.539,-1.392,0.086,12.0,26.0
20110701,KOSDAQ,50.3,50.3,60.347,60.347,21.095,40.854,68.892,70.628,67.156,40.454,13.897,15.237,,-3.925,3.189,1.154,4.144,-0.795,3.3,10.0,18.0
20110703,KOSDAQ,42.3,42.3,61.015,61.015,21.495,0.0,62.35,59.279,67.29,0.0,13.61,15.028,,-3.859,2.247,-0.375,4.185,,,,
20110704,KOSDAQ,54.7,54.7,63.952,63.952,26.969,46.996,76.235,63.284,79.439,56.609,12.788,14.428,,-2.779,4.795,-0.024,6.955,-0.298,6.071,13.0,16.0
20110705,KOSDAQ,55.8,55.8,63.551,63.551,29.506,51.402,78.371,61.682,74.499,63.551,12.828,14.456,,-2.119,5.453,-0.17,5.798,0.099,8.405,16.0,15.0
20110706,KOSDAQ,67.2,67.2,89.319,89.319,30.574,52.069,88.251,73.832,86.115,67.023,10.06,12.435,,-1.956,7.594,1.617,9.018,0.199,9.385,15.0,13.0
20110707,KOSDAQ,68.7,68.7,89.586,89.586,34.045,55.007,87.049,76.769,86.382,68.892,9.881,12.304,,-1.397,7.188,2.192,9.163,0.398,10.189,15.0,11.0
20110708,KOSDAQ,70.1,70.1,89.987,89.987,36.449,62.083,84.246,77.303,85.848,71.696,9.856,12.286,,-1.095,6.882,2.386,8.948,0.895,11.685,23.0,14.0
20110710,KOSDAQ,62.4,62.4,94.393,94.393,36.582,0.0,88.785,72.23,88.652,0.0,8.779,11.5,,-1.041,7.878,1.344,10.452,,,,
20110711,KOSDAQ,74.4,74.4,96.128,96.128,38.718,68.091,89.853,77.17,89.72,78.238,8.451,11.26,,-0.68,8.499,2.336,11.396,1.491,14.604,31.0,16.0
20110712,KOSDAQ,61.2,61.2,82.243,82.243,28.571,31.242,83.311,79.706,84.513,75.033,10.895,13.045,,-2.168,6.814,2.985,8.644,-1.392,12.881,21.0,35.0
20110713,KOSDAQ,66.9,66.9,83.311,83.311,34.98,49.266,89.453,79.172,89.186,75.434,10.643,12.861,,-1.259,8.254,2.808,11.222,0.0,13.04,24.0,24.0
20110714,KOSDAQ,67.6,67.6,83.311,83.311,38.184,44.726,89.052,86.115,88.117,76.903,10.637,12.857,,-0.785,8.184,4.185,10.241,-0.398,13.85,19.0,23.0
20110715,KOSDAQ,69.7,69.7,69.292,69.292,50.2,60.881,91.722,89.72,89.72,84.246,11.912,13.788,,1.196,9.321,5.382,11.469,0.795,17.997,30.0,22.0
20110717,KOSDAQ,60.1,60.1,68.892,68.892,50.334,0.0,90.921,87.717,88.251,0.0,11.984,13.84,,1.218,9.121,4.776,10.573,,,,
20110718,KOSDAQ,77.5,77.5,65.154,65.154,70.895,83.044,91.856,95.461,88.919,85.714,12.352,14.109,,3.404,9.346,7.449,11.068,3.678,20.34,56.0,19.0
20110719,KOSDAQ,78.7,78.7,64.085,64.085,77.17,79.039,93.458,97.597,91.055,86.248,12.554,14.257,,4.689,10.729,8.845,12.694,2.781,21.912,45.0,17.0
20110720,KOSDAQ,77.7,77.7,64.219,64.219,78.638,72.096,93.725,93.191,92.256,85.981,12.55,14.253,,5.101,10.765,6.676,13.898,1.986,21.338,30.0,10.0
20110721,KOSDAQ,73.5,73.5,62.35,62.35,76.903,51.402,93.324,92.79,91.455,85.714,12.739,14.392,,4.681,10.511,6.53,13.297,0.297,21.252,16.0,13.0
20110722,KOSDAQ,78.0,78.0,61.015,61.015,79.973,75.834,94.793,95.728,91.455,85.447,13.022,14.598,,5.986,11.472,7.804,13.202,2.379,20.945,32.0,8.0
20110724,KOSDAQ,66.3,66.3,60.347,60.347,79.84,0.0,93.992,94.927,92.79,0.0,13.161,14.7,,5.945,10.779,7.421,14.112,,,,
20110725,KOSDAQ,75.5,75.5,59.413,59.413,79.306,66.088,92.123,96.796,88.785,84.913,13.326,14.82,,5.629,9.459,8.295,10.938,1.388,20.227,29.0,15.0
20110726,KOSDAQ,77.1,77.1,59.012,59.012,82.377,70.227,93.725,97.196,90.521,86.115,13.412,14.883,,6.77,10.688,8.667,12.033,1.68,21.956,29.0,12.0
20110727,KOSDAQ,78.6,78.6,59.813,59.813,84.379,76.903,92.79,97.063,88.518,86.382,13.25,14.765,,7.165,9.978,8.625,10.723,2.47,23.857,37.0,12.0
20110728,KOSDAQ,78.4,78.4,59.546,59.546,84.379,75.3,91.856,98.665,89.319,86.248,13.312,14.81,,7.191,9.377,9.65,11.119,2.372,23.283,40.0,16.0
20110729,KOSDAQ,75.1,75.1,57.81,57.81,81.575,64.085,89.586,99.065,87.984,84.913,13.66,15.064,,6.64,8.745,10.495,10.322,1.183,20.513,29.0,17.0
20110731,KOSDAQ,65.0,65.0,57.543,57.543,81.308,0.0,88.385,98.932,84.646,0.0,13.735,15.119,,6.597,8.179,10.352,8.81,,,,
20110801,KOSDAQ,77.6,77.6,53.004,53.004,87.049,77.971,92.523,98.531,89.453,85.18,14.321,15.547,,8.211,9.575,9.944,11.006,2.66,21.242,42.0,15.0
20110802,KOSDAQ,72.6,72.6,45.527,45.527,82.377,72.63,89.052,99.332,83.845,84.379,15.375,16.316,,6.92,8.301,11.01,8.603,2.069,20.093,37.0,16.0
20110803,KOSDAQ,64.4,64.4,37.65,37.65,78.505,49.533,82.377,99.199,76.368,82.51,16.328,17.012,,5.687,6.73,10.944,6.654,0.197,17.807,30.0,28.0
20110804,KOSDAQ,59.3,59.3,36.716,36.716,71.295,30.441,81.308,98.932,75.567,78.104,16.81,17.364,,3.733,6.408,10.734,6.446,-1.281,15.662,31.0,44.0
20110805,KOSDAQ,30.7,30.7,15.754,15.754,30.307,1.736,45.928,96.662,32.577,69.96,25.316,23.575,,-1.495,0.117,8.846,-1.579,-11.921,12.063,16.0,137.0
20110807,KOSDAQ,30.5,30.5,15.754,15.754,30.574,0.0,43.391,95.594,41.389,0.0,25.265,23.538,,-1.459,-0.328,8.419,-0.271,,,,
20110808,KOSDAQ,10.9,10.9,4.94,4.94,3.338,0.0,0.801,83.044,2.937,55.541,33.462,29.523,,-7.934,-8.74,4.115,-11.634,-29.754,6.435,5.0,307.0
20110809,KOSDAQ,7.2,7.2,0.267,0.267,0.0,0.0,0.0,70.494,1.469,42.056,39.604,34.008,,-13.788,-14.619,1.409,-16.272,-42.66,3.966,2.0,435.0
20110810,KOSDAQ,10.6,10.6,0.0,0.0,1.335,16.155,0.267,76.903,1.869,58.211,43.096,36.558,,-9.616,-12.43,2.789,-15.09,-2.857,7.227,7.0,36.0
20110811,KOSDAQ,12.8,12.8,0.0,0.0,6.008,18.158,0.534,83.578,2.937,62.884,45.033,37.973,,-6.461,-10.532,4.15,-12.394,-2.463,9.115,13.0,38.0
20110812,KOSDAQ,17.2,17.2,0.0,0.0,10.414,34.713,0.668,91.589,2.67,59.413,45.264,38.141,,-5.452,-9.962,6.82,-12.796,-0.985,7.873,13.0,23.0
20110814,KOSDAQ,12.1,12.1,0.0,0.0,10.414,0.0,0.935,91.322,4.806,0.0,45.296,38.165,,-5.403,-9.607,6.791,-10.063,,,,
20110815,KOSDAQ,12.1,12.1,0.401,0.401,10.414,0.0,0.534,91.055,4.673,0.0,44.869,37.853,,-5.352,-10.747,6.659,-10.499,,,,
20110816,KOSDAQ,28.4,28.4,0.0,0.0,34.98,62.083,6.008,91.856,4.94,63.017,48.495,40.5,,-0.922,-6.59,6.829,-10.165,1.083,9.148,23.0,12.0
20110817,KOSDAQ,33.1,33.1,0.0,0.0,46.996,59.279,16.288,93.725,13.351,64.887,49.21,41.022,,1.128,-4.427,7.561,-5.929,0.886,9.785,25.0,16.0
20110818,KOSDAQ,33.0,33.0,0.134,0.134,49.933,57.944,11.615,96.662,8.144,63.818,49.003,40.871,,1.411,-5.235,8.973,-7.858,0.787,9.51,35.0,27.0
20110819,KOSDAQ,12.8,12.8,0.0,0.0,10.28,4.272,0.401,94.393,2.537,57.41,53.768,44.351,,-5.149,-11.795,7.955,-14.028,-8.465,7.31,13.0,99.0
20110821,KOSDAQ,12.1,12.1,0.134,0.134,10.547,0.0,0.401,93.057,1.736,0.0,53.757,44.343,,-5.091,-11.864,7.199,-15.696,,,,
20110822,KOSDAQ,11.0,11.0,0.0,0.0,4.539,3.872,0.267,91.322,1.335,47.664,53.942,44.478,,-6.769,-13.086,6.72,-16.471,-8.876,5.102,5.0,95.0
20110823,KOSDAQ,16.4,16.4,0.0,0.0,16.422,20.16,1.202,89.453,3.471,55.274,55.424,45.56,,-3.935,-10.503,6.211,-12.483,-2.17,6.534,6.0,28.0
20110824,KOSDAQ,14.0,14.0,0.134,0.134,11.081,13.618,0.401,89.72,1.602,42.59,54.924,45.195,,-4.951,-12.877,6.344,-16.306,-3.353,4.24,9.0,43.0
20110825,KOSDAQ,13.3,13.3,0.267,0.267,9.746,14.152,0.668,84.78,2.136,24.967,54.888,45.169,,-5.418,-12.37,4.445,-15.39,-3.254,0.971,7.0,40.0
20110826,KOSDAQ,14.4,14.4,0.134,0.134,11.081,23.231,1.202,77.303,3.204,30.441,54.956,45.218,,-4.965,-11.017,2.888,-13.988,-1.874,2.236,13.0,32.0
20110828,KOSDAQ,11.3,11.3,0.534,0.534,12.016,0.0,2.136,75.567,5.874,0.0,54.756,45.072,,-4.871,-9.34,2.527,-10.202,,,,
20110829,KOSDAQ,27.4,27.4,1.068,1.068,23.097,47.664,30.975,80.107,29.239,49.8,52.561,43.47,,-2.784,-2.478,3.4,-2.928,0.099,5.454,16.0,15.0
20110830,KOSDAQ,30.4,30.4,1.068,1.068,29.105,49.533,38.184,81.709,29.64,44.593,52.721,43.586,,-1.662,-1.425,3.716,-2.873,0.296,4.498,21.0,18.0
20110831,KOSDAQ,42.4,42.4,1.736,1.736,37.116,45.928,83.445,89.72,84.913,42.457,46.635,39.143,,-0.599,6.646,6.076,8.659,-0.099,4.204,16.0,17.0
20110901,KOSDAQ,44.0,44.0,3.071,3.071,33.111,39.386,96.128,96.929,94.66,54.74,39.393,33.855,,-1.178,13.246,8.841,14.565,-0.592,6.391,13.0,19.0
20110902,KOSDAQ,44.9,44.9,4.139,4.139,39.252,45.794,91.055,88.385,90.12,65.154,36.291,31.589,,-0.257,9.022,5.617,11.042,-0.099,10.026,19.0,20.0
20110904,KOSDAQ,34.6,34.6,4.94,4.94,39.653,0.0,78.905,76.368,75.033,0.0,34.531,30.304,,-0.195,5.377,2.609,6.295,,,,
20110905,KOSDAQ,27.6,27.6,4.272,4.272,22.163,13.218,58.077,72.897,56.342,70.761,36.113,31.459,,-2.959,1.324,1.742,1.872,-3.55,12.403,17.0,53.0
20110906,KOSDAQ,16.0,16.0,3.605,3.605,7.877,4.406,34.846,58.344,25.501,70.494,37.893,32.759,,-5.909,-1.856,-0.373,-3.827,-8.679,12.324,6.0,94.0
20110907,KOSDAQ,25.9,25.9,3.071,3.071,22.296,26.702,56.742,49.666,39.252,82.777,39.398,33.858,,-3.032,1.059,-1.18,-0.86,-1.579,18.716,10.0,26.0
20110908,KOSDAQ,15.9,15.9,4.806,4.806,18.692,16.021,19.893,34.846,18.692,74.232,35.572,31.064,,-3.723,-4.218,-2.45,-5.088,-2.863,13.844,8.0,37.0
20110909,KOSDAQ,12.0,12.0,5.34,5.34,13.752,15.888,6.008,31.776,9.212,68.224,34.633,30.378,,-4.508,-7.01,-2.797,-8.002,-2.967,11.619,9.0,39.0
20110911,KOSDAQ,8.0,8.0,5.607,5.607,14.152,0.0,5.073,15.754,9.613,0.0,34.583,30.342,,-4.418,-7.259,-4.698,-7.779,,,,
20110912,KOSDAQ,18.5,18.5,15.621,15.621,14.686,0.0,43.658,16.021,40.721,0.0,25.761,23.901,,-4.332,-0.782,-4.682,-0.642,,,,
20110913,KOSDAQ,19.2,19.2,15.621,15.621,15.487,0.0,43.658,16.021,48.999,0.0,25.761,23.901,,-4.236,-0.782,-4.682,0.449,,,,
20110914,KOSDAQ,11.4,11.4,10.948,10.948,3.204,3.605,29.105,13.618,21.362,57.41,28.669,26.023,,-7.911,-2.919,-5.167,-4.745,-9.802,6.987,5.0,104.0
20110915,KOSDAQ,10.2,10.2,14.82,14.82,4.139,5.874,13.351,14.419,8.812,37.25,26.402,24.368,,-7.265,-5.169,-5.023,-8.487,-6.442,3.071,9.0,74.0
20110916,KOSDAQ,18.2,18.2,11.215,11.215,13.752,23.498,39.386,7.076,25.234,28.037,28.327,25.774,,-4.549,-1.36,-6.222,-4.057,-1.883,1.624,10.0,29.0
20110918,KOSDAQ,16.4,16.4,11.215,11.215,14.286,0.0,44.192,14.286,27.236,0.0,28.257,25.723,,-4.454,-0.776,-5.056,-3.459,,,,
20110919,KOSDAQ,15.8,15.8,10.814,10.814,10.414,17.891,32.844,18.024,11.081,30.841,28.449,25.863,,-5.384,-2.212,-4.572,-7.119,-2.577,2.253,11.0,37.0
20110920,KOSDAQ,19.8,19.8,9.746,9.746,19.493,16.555,44.86,22.163,12.283,49.666,29.059,26.308,,-3.822,-0.676,-3.994,-6.593,-2.775,5.285,14.0,42.0
20110921,KOSDAQ,25.6,25.6,10.414,10.414,27.37,36.716,41.656,35.648,6.275,56.342,28.603,25.975,,-2.248,-1.192,-2.546,-9.754,-0.793,6.449,15.0,23.0
20110922,KOSDAQ,19.0,19.0,10.414,10.414,21.362,9.88,24.566,51.669,3.071,45.127,28.598,25.972,,-3.435,-3.496,-1.15,-13.228,-4.757,4.487,19.0,67.0
20110923,KOSDAQ,9.5,9.5,6.409,6.409,2.537,0.401,2.136,65.287,0.401,33.111,33.479,29.536,,-8.438,-9.511,0.205,-19.86,-20.854,2.606,8.0,218.0
20110925,KOSDAQ,10.0,10.0,6.275,6.275,2.67,0.0,2.537,70.093,0.668,0.0,33.514,29.562,,-8.333,-8.916,0.828,-18.243,,,,
20110926,KOSDAQ,1.8,1.8,2.403,2.403,0.0,0.134,0.0,10.28,0.0,28.438,43.113,36.571,,-15.778,-17.174,-5.661,-28.289,-39.821,1.77,4.0,405.0
20110927,KOSDAQ,3.8,3.8,1.335,1.335,0.401,12.15,0.935,13.218,0.267,38.985,49.252,41.053,,-10.758,-12.349,-5.279,-21.592,-3.972,3.35,12.0,52.0
20110928,KOSDAQ,3.2,3.2,1.736,1.736,0.668,9.346,2.27,7.61,0.801,19.893,48.601,40.578,,-10.483,-9.623,-6.109,-19.69,-5.263,-0.089,6.0,59.0
20110929,KOSDAQ,7.8,7.8,2.003,2.003,2.804,15.487,16.021,16.155,3.071,23.097,48.319,40.372,,-8.52,-4.747,-4.893,-14.134,-3.178,0.443,8.0,40.0
20110930,KOSDAQ,10.8,10.8,2.136,2.136,5.207,26.168,9.613,34.579,1.602,36.048,47.285,39.617,,-7.112,-6.159,-2.678,-16.375,-1.787,2.931,14.0,32.0
20111002,KOSDAQ,9.1,9.1,2.27,2.27,5.34,0.0,12.016,51.268,2.27,0.0,47.251,39.592,,-7.028,-5.394,-1.225,-15.51,,,,
20111003,KOSDAQ,9.1,9.1,2.403,2.403,5.474,0.0,18.158,40.988,3.071,0.0,47.187,39.545,,-6.944,-4.519,-2.131,-14.597,,,,
20111004,KOSDAQ,7.1,7.1,2.136,2.136,1.602,1.602,5.34,48.064,3.872,32.577,48.225,40.304,,-9.64,-7.392,-1.504,-13.966,-13.307,2.583,10.0,144.0
20111005,KOSDAQ,4.5,4.5,1.335,1.335,0.267,0.534,1.736,36.315,0.534,18.024,49.426,41.181,,-12.617,-10.566,-2.49,-20.861,-21.351,-0.278,7.0,222.0
20111006,KOSDAQ,7.4,7.4,1.335,1.335,0.935,18.692,3.738,33.645,1.335,24.299,50.459,41.935,,-10.429,-8.443,-2.783,-18.147,-2.587,0.806,5.0,31.0
20111007,KOSDAQ,16.3,16.3,1.469,1.469,4.272,38.718,34.579,34.179,8.545,61.816,49.715,41.392,,-7.95,-2.136,-2.742,-9.009,-0.597,8.48,10.0,16.0
20111009,KOSDAQ,11.2,11.2,1.602,1.602,4.673,0.0,31.108,43.124,11.482,0.0,49.658,41.35,,-7.853,-2.706,-1.899,-7.373,,,,
20111010,KOSDAQ,23.3,23.3,1.736,1.736,12.016,51.402,29.773,71.429,9.88,59.813,49.444,41.193,,-5.431,-2.978,1.026,-8.284,0.398,7.83,17.0,13.0
20111011,KOSDAQ,24.8,24.8,1.736,1.736,17.891,44.593,36.983,68.625,13.218,65.154,49.639,41.336,,-4.295,-1.877,0.573,-6.736,-0.1,9.714,11.0,12.0
20111012,KOSDAQ,33.9,33.9,1.469,1.469,28.705,53.271,58.745,74.766,39.653,67.557,49.933,41.55,,-2.472,1.039,1.667,-1.028,0.498,11.299,17.0,12.0
20111013,KOSDAQ,35.0,35.0,1.602,1.602,36.849,49.266,56.475,73.832,41.121,76.368,49.825,41.471,,-1.219,0.734,1.543,-0.748,0.299,15.074,12.0,9.0
20111014,KOSDAQ,35.5,35.5,2.136,2.136,37.784,63.952,46.195,66.622,45.394,76.903,49.513,41.244,,-1.13,-0.758,0.26,-0.174,1.296,15.311,22.0,9.0
20111016,KOSDAQ,26.4,26.4,2.537,2.537,37.65,0.0,54.606,49.8,61.015,0.0,49.28,41.074,,-1.131,0.526,-1.409,2.422,,,,
20111017,KOSDAQ,48.6,48.6,4.139,4.139,53.538,69.025,91.989,52.737,91.055,80.374,45.63,38.409,,1.247,8.705,-1.177,10.89,1.795,16.823,28.0,10.0
20111018,KOSDAQ,48.1,48.1,4.139,4.139,50.467,64.486,91.455,64.486,88.785,79.172,45.706,38.464,,0.82,8.269,-0.065,9.482,1.396,16.478,20.0,6.0
20111019,KOSDAQ,57.8,57.8,9.212,9.212,60.748,71.562,98.798,94.259,98.264,77.971,32.072,28.508,,1.795,19.197,6.901,23.178,2.092,15.89,30.0,9.0
20111020,KOSDAQ,43.4,43.4,10.147,10.147,31.375,35.781,91.856,87.717,91.455,73.298,30.502,27.362,,-1.977,8.438,4.441,10.941,-0.796,13.649,8.0,16.0
20111021,KOSDAQ,52.0,52.0,9.88,9.88,48.198,60.08,96.662,86.382,96.262,78.238,31.269,27.922,,0.371,10.829,4.138,14.423,0.995,16.019,18.0,8.0
20111023,KOSDAQ,42.3,42.3,10.147,10.147,48.198,0.0,92.256,88.117,91.722,0.0,30.768,27.556,,0.37,8.564,4.659,10.994,,,,
20111024,KOSDAQ,57.4,57.4,9.88,9.88,69.159,68.758,95.194,77.971,95.327,84.513,31.412,28.027,,2.818,9.645,2.374,13.4,1.692,22.557,25.0,8.0
20111025,KOSDAQ,55.3,55.3,9.88,9.88,68.491,54.072,95.06,80.507,96.395,84.913,31.427,28.038,,2.731,9.569,2.845,14.327,0.596,25.176,17.0,11.0
