R,date,ticker,name,y,r,hold,k60
D1,20181030,021080,에이티넘인베스트,2018,12.135217391304346,20,False
D1,20181031,021080,에이티넘인베스트,2018,13.067311827956999,20,False
D1,20190806,021080,에이티넘인베스트,2019,16.341782178217816,20,False
D1,20200313,023160,태광,2020,-2.8420498614958403,20,False
D1,20200319,023160,태광,2020,23.55684210526317,20,False
D1,20200313,023770,플레이위드,2020,29.9868498797664,20,False
D1,20200319,023770,플레이위드,2020,99.54628285356694,20,False
D1,20200320,023770,플레이위드,2020,117.22350690754519,20,False
D1,20221014,023770,플레이위드,2022,10.875212355212351,20,False
D1,20200319,023910,대한약품,2020,24.389565217391297,20,False
D1,20181026,024800,유성티엔에스,2018,2.653858267716528,20,False
D1,20210817,024950,삼천리자전거,2021,1.0270767504907994,20,False
D1,20200320,025320,시노펙스,2020,123.00503468780971,20,False
D1,20260715,025870,신라에스지,2026,19.19510548523206,20,False
D1,20240603,025900,동화기업,2024,-11.822071386775896,20,False
D1,20200224,026040,제이에스티나,2020,-49.321105354058716,20,False
D1,20200310,026040,제이에스티나,2020,3.374368932038833,20,False
D1,20200311,026040,제이에스티나,2020,9.179898477157359,20,False
D1,20190806,026150,특수건설,2019,20.544415055951163,20,False
D1,20190805,027040,서울전자통신,2019,22.391733966745843,20,False
D1,20200324,027580,상보,2020,42.49810218978102,20,False
D1,20200401,027580,상보,2020,9.249613733905573,20,False
D1,20190729,027710,팜스토리,2019,9.888909512761016,20,False
D1,20190729,027830,대성창투,2019,0.42627482128673533,20,False
D1,20190730,027830,대성창투,2019,-4.235026061057331,20,False
D1,20190806,027830,대성창투,2019,25.682629757785474,20,False
D1,20240805,030520,한컴,2024,18.548336495888687,20,False
D1,20190104,030530,원익홀딩스,2019,23.595528700906346,20,False
D1,20200313,030530,원익홀딩스,2020,-0.7729443690637627,20,False
D1,20200316,030530,원익홀딩스,2020,4.862296072507547,20,False
D1,20200318,030530,원익홀딩스,2020,14.540560747663559,20,False
D1,20200319,030530,원익홀딩스,2020,29.732244897959173,20,False
D1,20200324,030530,원익홀딩스,2020,14.885069551777434,20,False
D1,20220928,031330,에스에이엠티,2022,-8.570909090909092,20,False
D1,20190806,031510,오스템,2019,25.410756302521,20,False
D1,20200313,032190,다우데이타,2020,21.231864406779657,20,False
D1,20200319,032190,다우데이타,2020,69.34872928176794,20,False
D1,20200320,032190,다우데이타,2020,45.63538461538463,20,False
D1,20200323,032190,다우데이타,2020,35.31417122040072,20,False
D1,20200325,032190,다우데이타,2020,28.65029315960911,20,False
D1,20181030,032280,삼일,2018,6.764680851063822,20,False
D1,20200313,032680,소프트센,2020,19.313358633776083,20,False
D1,20200319,032680,소프트센,2020,105.41630606860157,20,False
D1,20220623,032850,비트컴퓨터,2022,31.555714285714277,20,False
D1,20220616,033130,디지틀조선,2022,-3.7121428571428603,20,False
D1,20200313,033170,시그네틱스,2020,8.147329192546586,20,False
D1,20200319,033170,시그네틱스,2020,72.36987893462468,20,False
D1,20200319,033320,제이씨현시스템,2020,81.68831683168317,20,False
D1,20200320,033320,제이씨현시스템,2020,86.23929824561404,20,False
D1,20260716,033340,좋은사람들,2026,-45.92444444444444,20,False
D1,20260720,033340,좋은사람들,2026,19.665070422535205,20,False
D1,20260721,033340,좋은사람들,2026,47.75048128342245,20,False
D1,20200313,033560,블루콤,2020,8.816411856474252,20,False
D1,20220622,033640,네패스,2022,-3.643819095477382,20,False
D1,20240805,033640,네패스,2024,-6.5800000000000045,20,False
D1,20240912,033640,네패스,2024,-9.69428571428572,20,False
D1,20190806,034940,조아제약,2019,24.01668874172186,20,False
D1,20181025,035200,프럼파스트,2018,-0.747282574068183,20,False
D1,20200320,035610,솔본,2020,64.24890025575448,20,False
D1,20200325,035610,솔본,2020,56.135894039735106,20,False
D1,20200326,035610,솔본,2020,40.64678936605316,20,False
D1,20200401,035620,바른손이앤에이,2020,13.24171945701357,20,False
D1,20200319,035810,이지홀딩스,2020,79.47071942446044,20,False
