ticker,market,industry
110790,KOSDAQ,봉제의복 제조업
900250,KOSDAQ,기타 금융업
045520,KOSDAQ,일반 목적용 기계 제조업
214150,KOSDAQ GLOBAL,의료용 기기 제조업
466100,KOSDAQ,소프트웨어 개발 및 공급업
237880,KOSDAQ,기타 화학제품 제조업
139670,KOSDAQ,소프트웨어 개발 및 공급업
020120,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
475430,KOSDAQ,절연선 및 케이블 제조업
487720,KOSDAQ,금융 지원 서비스업
489480,KOSDAQ,금융 지원 서비스업
039490,KOSPI,금융 지원 서비스업
466690,KOSDAQ,금융 지원 서비스업
0131D0,KOSDAQ,금융 지원 서비스업
054780,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업"
256940,KOSDAQ,의약품 제조업
336040,KONEX,의료용 기기 제조업
219130,KOSDAQ,전자부품 제조업
346010,KONEX,전자부품 제조업
318660,KONEX,소프트웨어 개발 및 공급업
476710,KONEX,창작 및 예술관련 서비스업
434190,KONEX,일차전지 및 이차전지 제조업
336680,KOSDAQ,전자부품 제조업
360070,KOSDAQ,일차전지 및 이차전지 제조업
180060,KONEX,기타 전기장비 제조업
065130,KOSDAQ,특수 목적용 기계 제조업
134580,KOSDAQ,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
014580,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업"
015890,KOSPI,기초 화학물질 제조업
006890,KOSPI,기초 화학물질 제조업
023160,KOSDAQ GLOBAL,1차 철강 제조업
003240,KOSPI,화학섬유 제조업
011280,KOSPI,"골판지, 종이 상자 및 종이용기 제조업"
323280,KOSDAQ,특수 목적용 기계 제조업
053620,KOSDAQ,기타 금속 가공제품 제조업
052960,KONEX,자동차 부품 및 내장품 판매업
004100,KOSPI,자동차 신품 부품 제조업
116100,KONEX,자동차 신품 부품 제조업
009410,KOSPI,토목 건설업
044490,KOSDAQ,기타 금속 가공제품 제조업
124560,KOSDAQ,기타 운송관련 서비스업
001420,KOSPI,자동차 신품 부품 제조업
191420,KOSDAQ,기초 의약물질 제조업
950250,KOSDAQ,기타 금융업
073640,KOSDAQ,기타 금속 가공제품 제조업
066700,KOSDAQ,의약품 제조업
095610,KOSDAQ GLOBAL,특수 목적용 기계 제조업
055490,KOSPI,플라스틱제품 제조업
064520,KOSDAQ,반도체 제조업
089030,KOSDAQ,특수 목적용 기계 제조업
258050,KONEX,기타 금속 가공제품 제조업
054450,KOSDAQ,반도체 제조업
078000,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
200230,KOSDAQ,의약품 제조업
214420,KOSPI,기타 화학제품 제조업
393210,KOSDAQ,소프트웨어 개발 및 공급업
475960,KOSDAQ,사진장비 및 광학기기 제조업
215480,KOSDAQ,"섬유, 의복, 신발 및 가죽제품 소매업"
051360,KOSDAQ,영상 및 음향기기 제조업
045340,KOSDAQ,소프트웨어 개발 및 공급업
108230,KOSDAQ,특수 목적용 기계 제조업
079970,KOSDAQ,소프트웨어 개발 및 공급업
199800,KOSDAQ,자연과학 및 공학 연구개발업
417790,KOSDAQ,영상 및 음향기기 제조업
091810,KOSPI,항공 여객 운송업
290090,KOSDAQ,소프트웨어 개발 및 공급업
026150,KOSDAQ,토목 건설업
464280,KOSDAQ,의약품 제조업
117730,KOSDAQ,특수 목적용 기계 제조업
033830,KOSDAQ,텔레비전 방송업
057680,KOSDAQ,소프트웨어 개발 및 공급업
204610,KOSDAQ,소프트웨어 개발 및 공급업
125020,KOSDAQ,절연선 및 케이블 제조업
064760,KOSDAQ GLOBAL,기타 비금속 광물제품 제조업
246710,KOSDAQ,기초 의약물질 제조업
340570,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업
043220,KOSDAQ,특수 목적용 기계 제조업
277880,KOSDAQ,특수 목적용 기계 제조업
131290,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
019180,KOSPI,기타 전기장비 제조업
425420,KOSDAQ,전자부품 제조업
484810,KOSDAQ,일반 목적용 기계 제조업
131100,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업"
356860,KOSDAQ,전자부품 제조업
413300,KONEX,"건축기술, 엔지니어링 및 관련 기술 서비스업"
217590,KOSPI,절연선 및 케이블 제조업
363280,KOSPI,기타 금융업
321550,KOSDAQ,자연과학 및 공학 연구개발업
004870,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업"
425040,KOSDAQ,기초 화학물질 제조업
241790,KOSDAQ,특수 목적용 기계 제조업
022220,KOSDAQ,플라스틱제품 제조업
104480,KOSDAQ,화학섬유 제조업
081150,KOSDAQ,1차 비철금속 제조업
130740,KOSDAQ,자동차 신품 부품 제조업
217880,KONEX,소프트웨어 개발 및 공급업
084730,KOSDAQ,통신 및 방송 장비 제조업
440110,KOSDAQ,반도체 제조업
034230,KOSPI,유원지 및 기타 오락관련 서비스업
290560,KOSDAQ,소프트웨어 개발 및 공급업
288330,KOSDAQ,"그외 기타 전문, 과학 및 기술 서비스업"
033540,KOSDAQ,특수 목적용 기계 제조업
388870,KOSDAQ,자연과학 및 공학 연구개발업
043200,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
214450,KOSDAQ GLOBAL,의료용품 및 기타 의약 관련제품 제조업
217950,KONEX,의약품 제조업
005690,KOSPI,전자부품 제조업
177830,KOSDAQ,전자부품 제조업
037070,KOSDAQ,가정용 기기 제조업
150900,KOSDAQ,소프트웨어 개발 및 공급업
037030,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
047310,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
368770,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
170790,KOSDAQ,통신 및 방송 장비 제조업
900100,KOSDAQ,자동차 부품 및 내장품 판매업
049120,KOSDAQ,전자부품 제조업
038950,KOSDAQ,통신 및 방송 장비 제조업
387570,KOSDAQ,의료용 기기 제조업
441270,KOSDAQ,전자부품 제조업
106240,KOSDAQ,전구 및 조명장치 제조업
131760,KOSDAQ,특수 목적용 기계 제조업
065690,KOSDAQ,고무제품 제조업
140860,KOSDAQ GLOBAL,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
091700,KOSDAQ,전자부품 제조업
202960,KONEX,소프트웨어 개발 및 공급업
032800,KOSDAQ,창작 및 예술관련 서비스업
318010,KOSDAQ,기타 식품 제조업
036580,KOSPI,"곡물가공품, 전분 및 전분제품 제조업"
027710,KOSDAQ,동물용 사료 및 조제식품 제조업
004720,KOSPI,의약품 제조업
266350,KONEX,소프트웨어 개발 및 공급업
225590,KOSDAQ,봉제의복 제조업
054300,KOSDAQ,일반 목적용 기계 제조업
068050,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업"
028670,KOSPI,해상 운송업
222110,KOSDAQ,의약품 제조업
271830,KOSDAQ,특수 목적용 기계 제조업
010820,KOSPI,무기 및 총포탄 제조업
016800,KOSPI,가구 제조업
263750,KOSDAQ,소프트웨어 개발 및 공급업
251970,KOSDAQ GLOBAL,플라스틱제품 제조업
187660,KOSDAQ,자연과학 및 공학 연구개발업
0015S0,KOSDAQ,"그외 기타 전문, 과학 및 기술 서비스업"
001020,KOSPI,"펄프, 종이 및 판지 제조업"
168360,KOSDAQ,특수 목적용 기계 제조업
087010,KOSDAQ,기초 의약물질 제조업
090080,KOSPI,자동차 신품 부품 제조업
010770,KOSPI,자동차 신품 부품 제조업
064800,KOSDAQ,"섬유, 의복, 신발 및 가죽제품 소매업"
119500,KOSDAQ,기타 금속 가공제품 제조업
389140,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업"
105760,KOSDAQ,일반 목적용 기계 제조업
022100,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업"
058430,KOSPI,1차 철강 제조업
009520,KOSDAQ GLOBAL,1차 철강 제조업
047050,KOSPI,상품 중개업
003670,KOSPI,일차전지 및 이차전지 제조업
189690,KOSDAQ,소프트웨어 개발 및 공급업
318020,KOSDAQ,컴퓨터 및 주변장치 제조업
256630,KOSDAQ,기타 금속 가공제품 제조업
331380,KOSDAQ,영상 및 음향기기 제조업
208710,KOSDAQ,전자부품 제조업
472850,KOSDAQ,"섬유, 의복, 신발 및 가죽제품 소매업"
039980,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
041910,KOSDAQ,의약품 제조업
220180,KOSDAQ,소프트웨어 개발 및 공급업
234100,KOSDAQ,자동차 신품 부품 제조업
041020,KOSDAQ,소프트웨어 개발 및 공급업
114630,KOSDAQ,화학섬유 제조업
487580,KOSDAQ,가정용 기기 제조업
290720,KOSDAQ,무점포 소매업
005670,KOSDAQ,"과실, 채소 가공 및 저장 처리업"
094940,KOSDAQ,컴퓨터 및 주변장치 제조업
007330,KOSDAQ,은행 및 저축기관
017810,KOSPI,기타 식품 제조업
093380,KOSDAQ,기타 금속 가공제품 제조업
023900,KOSDAQ,알코올음료 제조업
103140,KOSPI,1차 비철금속 제조업
005810,KOSPI,기타 금융업
371950,KOSDAQ,전자부품 제조업
298060,KOSDAQ,의약품 제조업
370090,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
445180,KOSDAQ,기초 화학물질 제조업
341170,KONEX,자연과학 및 공학 연구개발업
220100,KOSDAQ,의약품 제조업
035200,KOSDAQ,플라스틱제품 제조업
334970,KOSDAQ,의약품 제조업
950210,KOSPI,자연과학 및 공학 연구개발업
321260,KOSDAQ,반도체 제조업
296160,KONEX,자연과학 및 공학 연구개발업
053610,KOSDAQ,특수 목적용 기계 제조업
468530,KOSDAQ,자연과학 및 공학 연구개발업
303360,KOSDAQ,의료용 기기 제조업
377220,KOSDAQ,기타 식품 제조업
335810,KOSDAQ,의료용 기기 제조업
053160,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
006490,KOSPI,전기 통신업
405000,KOSDAQ,의료용 기기 제조업
041590,KOSDAQ,실내건축 및 건축마무리 공사업
367000,KOSDAQ,소프트웨어 개발 및 공급업
075130,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
222670,KONEX,자연과학 및 공학 연구개발업
237820,KOSDAQ,광고업
023770,KOSDAQ,소프트웨어 개발 및 공급업
300080,KOSDAQ,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
033790,KOSDAQ,일차전지 및 이차전지 제조업
032580,KOSDAQ,반도체 제조업
0117P0,KOSDAQ,"섬유, 의복, 신발 및 가죽제품 소매업"
051380,KOSDAQ,기계장비 및 관련 물품 도매업
241820,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업
452450,KOSDAQ,특수 목적용 기계 제조업
237750,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
460940,KOSDAQ,의료용 기기 제조업
319660,KOSDAQ,특수 목적용 기계 제조업
031980,KOSDAQ,특수 목적용 기계 제조업
002230,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
043370,KOSDAQ,자동차 신품 부품 제조업
239890,KOSDAQ,기초 화학물질 제조업
347740,KOSDAQ,"그외 기타 전문, 과학 및 기술 서비스업"
137400,KOSDAQ GLOBAL,특수 목적용 기계 제조업
257370,KOSDAQ,특수 목적용 기계 제조업
147760,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
128660,KOSDAQ,1차 비철금속 제조업
006140,KOSDAQ,의료용 기기 제조업
376180,KOSDAQ,그외 기타 제품 제조업
304840,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업
087600,KOSDAQ,전자부품 제조업
291810,KOSDAQ,소프트웨어 개발 및 공급업
378340,KOSDAQ,특수 목적용 기계 제조업
161580,KOSDAQ,특수 목적용 기계 제조업
347770,KOSDAQ,전자부품 제조업
163730,KOSDAQ,소프트웨어 개발 및 공급업
417180,KOSDAQ,기타 정보 서비스업
469900,KOSDAQ,금융 지원 서비스업
475240,KOSDAQ,금융 지원 서비스업
475250,KOSDAQ,금융 지원 서비스업
484130,KOSDAQ,금융 지원 서비스업
0041L0,KOSDAQ,금융 지원 서비스업
0101C0,KOSDAQ,금융 지원 서비스업
086790,KOSPI,기타 금융업
299030,KOSDAQ,특수 목적용 기계 제조업
067310,KOSDAQ,반도체 제조업
166090,KOSDAQ,반도체 제조업
293480,KOSPI,의약품 제조업
039130,KOSPI,여행사 및 기타 여행보조 서비스업
136480,KOSDAQ,"도축, 육류 가공 및 저장 처리업"
003380,KOSDAQ GLOBAL,기타 금융업
450330,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업
101670,KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업"
365590,KOSDAQ,반도체 제조업
149980,KOSDAQ,의료용 기기 제조업
013030,KOSDAQ,1차 철강 제조업
352820,KOSPI,오디오물 출판 및 원판 녹음업
126700,KOSDAQ,사진장비 및 광학기기 제조업
071090,KOSPI,1차 철강 제조업
160190,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
221840,KOSDAQ,"항공기,우주선 및 부품 제조업"
106190,KOSDAQ,기초 의약물질 제조업
000080,KOSPI,알코올음료 제조업
000140,KOSPI,기타 금융업
065650,KOSDAQ,기계장비 및 관련 물품 도매업
066130,KOSDAQ,가정용 기기 제조업
004590,KOSDAQ,기타 상품 전문 소매업
036460,KOSPI,연료용 가스 제조 및 배관공급업
039340,KOSDAQ,텔레비전 방송업
005430,KOSPI,기타 운송관련 서비스업
071050,KOSPI,기타 금융업
034950,KOSDAQ,기타 사업지원 서비스업
010040,KOSPI,"내화, 비내화 요업제품 제조업"
025540,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
222980,KOSDAQ,기타 식품 제조업
010100,KOSPI,자동차 신품 부품 제조업
331660,KONEX,기타 화학제품 제조업
256840,KOSDAQ,기초 의약물질 제조업
219750,KOSDAQ,의료용 기기 제조업
004090,KOSPI,기타 비금속 광물제품 제조업
025550,KOSDAQ,1차 철강 제조업
002200,KOSPI,"골판지, 종이 상자 및 종이용기 제조업"
002960,KOSPI,석유 정제품 제조업
017890,KOSDAQ,기타 화학제품 제조업
000240,KOSPI,기타 금융업
080720,KOSDAQ,의약품 제조업
123890,KOSPI,신탁업 및 집합투자업
015760,KOSPI,전기업
041460,KOSDAQ,소프트웨어 개발 및 공급업
006200,KOSPI,기타 금융업
101680,KOSDAQ,특수 목적용 기계 제조업
039740,KOSDAQ,기타 전문 도매업
053300,KOSDAQ,소프트웨어 개발 및 공급업
025770,KOSDAQ,전기 통신업
479880,KOSDAQ,금융 지원 서비스업
0164H0,KOSDAQ,금융 지원 서비스업
027970,KOSPI,"펄프, 종이 및 판지 제조업"
023350,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업"
025890,KOSPI,특수 목적용 기계 제조업
000970,KOSPI,1차 철강 제조업
104700,KOSPI,1차 철강 제조업
062970,KOSDAQ,통신 및 방송 장비 제조업
017960,KOSPI,"구조용 금속제품, 탱크 및 증기발생기 제조업"
023760,KOSDAQ,기타 금융업
054040,KOSDAQ,전자부품 제조업
161890,KOSPI,기타 화학제품 제조업
021650,KOSDAQ,플라스틱제품 제조업
161390,KOSPI,고무제품 제조업
034830,KOSPI,신탁업 및 집합투자업
007280,KOSPI,1차 철강 제조업
032300,KOSDAQ,의약품 제조업
037230,KOSDAQ,"골판지, 종이 상자 및 종이용기 제조업"
448900,KOSDAQ,자동차 신품 부품 제조업
047810,KOSPI,"항공기,우주선 및 부품 제조업"
123690,KOSPI,생활용품 도매업
003350,KOSPI,기타 화학제품 제조업
052600,KOSDAQ,전기 통신업
011500,KOSPI,기타 화학제품 제조업
002390,KOSPI,의약품 제조업
256150,KOSDAQ,일반 목적용 기계 제조업
092460,KOSDAQ,선박 및 보트 건조업
125490,KOSDAQ,자동차 신품 부품 제조업
053690,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업"
042700,KOSPI,특수 목적용 기계 제조업
008930,KOSPI,기타 금융업
128940,KOSPI,의약품 제조업
452190,KOSDAQ,특수 목적용 기계 제조업
047080,KOSDAQ,소프트웨어 개발 및 공급업
009240,KOSPI,생활용품 도매업
452280,KOSDAQ,기타 금속 가공제품 제조업
020000,KOSPI,봉제의복 제조업
003680,KOSPI,수산물 가공 및 저장 처리업
066980,KOSDAQ,"건축기술, 엔지니어링 및 관련 기술 서비스업"
105630,KOSPI,봉제의복 제조업
069640,KOSPI,"섬유, 의복, 신발 및 가죽제품 소매업"
016450,KOSPI,봉제의복 제조업
009180,KOSPI,기타 운송관련 서비스업
114810,KOSDAQ,특수 목적용 기계 제조업
213500,KOSPI,"펄프, 종이 및 판지 제조업"
014680,KOSPI,기초 화학물질 제조업
004710,KOSPI,전자부품 제조업
004150,KOSPI,기타 금융업
025750,KOSPI,제재 및 목재 가공업
042520,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업
004960,KOSPI,건물 건설업
011700,KOSPI,일반 목적용 기계 제조업
430690,KOSDAQ,소프트웨어 개발 및 공급업
078350,KOSDAQ,반도체 제조업
045100,KOSDAQ,"건축기술, 엔지니어링 및 관련 기술 서비스업"
001750,KOSPI,금융 지원 서비스업
018880,KOSPI,일반 목적용 기계 제조업
009420,KOSPI,의약품 제조업
320000,KOSDAQ,특수 목적용 기계 제조업
091440,KOSDAQ,통신 및 방송 장비 제조업
276730,KOSDAQ,알코올음료 제조업
014130,KOSPI,도로 화물 운송업
024740,KOSDAQ,자동차 신품 부품 제조업
005860,KOSDAQ,동물용 사료 및 조제식품 제조업
300720,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업"
002220,KOSPI,1차 철강 제조업
003300,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업"
007770,KOSDAQ,기초 화학물질 제조업
051600,KOSPI,전기 및 통신 공사업
052690,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업"
130660,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업"
198940,KOSDAQ,1차 비철금속 제조업
058450,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업"
107640,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
002320,KOSPI,도로 화물 운송업
003480,KOSPI,연료용 가스 제조 및 배관공급업
180640,KOSPI,기타 금융업
005110,KOSPI,기계장비 및 관련 물품 도매업
079170,KOSDAQ,1차 비철금속 제조업
009460,KOSPI,"펄프, 종이 및 판지 제조업"
030520,KOSDAQ,소프트웨어 개발 및 공급업
372910,KOSPI,의료용 기기 제조업
054920,KOSDAQ,소프트웨어 개발 및 공급업
457370,KOSDAQ,기초 화학물질 제조업
002680,KOSDAQ,"곡물가공품, 전분 및 전분제품 제조업"
098070,KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업"
408470,KOSDAQ,기타 금융업
000880,KOSPI,기타 화학제품 제조업
452260,KOSPI,종합 소매업
451800,KOSPI,부동산 임대 및 공급업
0220W0,KOSPI,기타 금융업
489790,KOSPI,통신 및 방송 장비 제조업
088350,KOSPI,보험업
000370,KOSPI,보험업
009830,KOSPI,기초 화학물질 제조업
272210,KOSPI,전자부품 제조업
012450,KOSPI,"항공기,우주선 및 부품 제조업"
082740,KOSPI,일반 목적용 기계 제조업
042660,KOSPI,선박 및 보트 건조업
003530,KOSPI,금융 지원 서비스업
498390,KOSDAQ,금융 지원 서비스업
195870,KOSPI,전자부품 제조업
034810,KOSDAQ,기타 금융업
059270,KOSDAQ,기타 금속 가공제품 제조업
076610,KOSDAQ,사진장비 및 광학기기 제조업
0155E0,KOSDAQ,반도체 제조업
101530,KOSPI,기타 식품 제조업
143210,KOSPI,자동차 신품 부품 제조업
900270,KOSDAQ,기타 금융업
214180,KOSDAQ,기타 정보 서비스업
234340,KOSDAQ,금융 지원 서비스업
084990,KOSDAQ,자연과학 및 공학 연구개발업
000720,KOSPI,토목 건설업
170030,KOSDAQ,자동차 신품 부품 제조업
453340,KOSPI,종합 소매업
086280,KOSPI,기타 운송관련 서비스업
064350,KOSPI,그외 기타 운송장비 제조업
079430,KOSPI,가구 제조업
012330,KOSPI,자동차 신품 부품 제조업
319400,KOSDAQ,일반 목적용 기계 제조업
048410,KOSDAQ,기타 화학제품 제조업
052260,KOSDAQ,기타 화학제품 제조업
069960,KOSPI,종합 소매업
004560,KOSPI,1차 철강 제조업
016790,KOSDAQ,동물용 사료 및 조제식품 제조업
004310,KOSPI,의약품 제조업
041440,KOSDAQ,특수 목적용 기계 제조업
039010,KOSDAQ,통신 및 방송 장비 제조업
017800,KOSPI,일반 목적용 기계 제조업
307950,KOSPI,소프트웨어 개발 및 공급업
011210,KOSPI,자동차 신품 부품 제조업
090850,KOSDAQ,소프트웨어 개발 및 공급업
004020,KOSPI,1차 철강 제조업
005440,KOSPI,기타 금융업
005380,KOSPI,자동차용 엔진 및 자동차 제조업
001500,KOSPI,금융 지원 서비스업
011760,KOSPI,상품 종합 도매업
227840,KOSPI,음·식료품 및 담배 도매업
126560,KOSPI,전기 통신업
001450,KOSPI,보험업
460930,KOSDAQ,선박 및 보트 건조업
092300,KOSDAQ,전자부품 제조업
011080,KOSDAQ,봉제의복 제조업
308100,KOSDAQ,"섬유, 의복, 신발 및 가죽제품 소매업"
093240,KOSPI,봉제의복 제조업
003010,KOSPI,기계장비 및 관련 물품 도매업
111110,KOSPI,봉제의복 제조업
008770,KOSPI,기타 상품 전문 소매업
064240,KOSDAQ,기타 전문 도매업
039610,KOSDAQ,일반 목적용 기계 제조업
378850,KOSPI,자동차 신품 부품 제조업
241590,KOSPI,신발 및 신발 부분품 제조업
006060,KOSPI,상품 종합 도매업
013520,KOSPI,자동차 신품 부품 제조업
010690,KOSPI,자동차 신품 부품 제조업
126640,KOSDAQ,자동차 신품 부품 제조업
133820,KOSPI,1차 철강 제조업
127980,KOSDAQ,전자부품 제조업
061250,KOSDAQ,의약품 제조업
010660,KOSPI,특수 목적용 기계 제조업
000850,KOSPI,특수 목적용 기계 제조업
016580,KOSPI,의약품 제조업
032560,KOSPI,1차 비철금속 제조업
004800,KOSPI,기타 금융업
094280,KOSPI,기타 사업지원 서비스업
097870,KOSDAQ,"비료, 농약 및 살균, 살충제 제조업"
298040,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
298020,KOSPI,화학섬유 제조업
298000,KOSPI,기초 화학물질 제조업
093370,KOSPI,기초 화학물질 제조업
290270,KOSDAQ,소프트웨어 개발 및 공급업
005870,KOSPI,통신 및 방송 장비 제조업
353190,KOSDAQ,기타 식품 제조업
090710,KOSDAQ,특수 목적용 기계 제조업
078590,KOSDAQ,자동차 신품 부품 제조업
205470,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업
115160,KOSDAQ,기계장비 및 관련 물품 도매업
028080,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
200670,KOSDAQ,의약품 제조업
079980,KOSPI,화학섬유 제조업
065510,KOSDAQ,의료용 기기 제조업
005010,KOSPI,1차 철강 제조업
263920,KOSDAQ,그외 기타 제품 제조업
243070,KOSDAQ,의약품 제조업
084110,KOSDAQ,의약품 제조업
145020,KOSDAQ,기초 의약물질 제조업
024060,KOSDAQ,기타 전문 도매업
010240,KOSDAQ,특수 목적용 기계 제조업
189980,KOSDAQ,비알코올음료 및 얼음 제조업
000540,KOSPI,보험업
003280,KOSPI,해상 운송업
037440,KOSDAQ,"건축기술, 엔지니어링 및 관련 기술 서비스업"
238490,KOSDAQ,특수 목적용 기계 제조업
