ticker,filed,equity,liab,shares
ANDG,20260812,-775283000.0,540033000.0,12957213.0
MEVO,20260812,-10980634.0,12103924.0,
REZI,20260812,3006000000.0,5775000000.0,152000000.0
PLX,20260812,71404000.0,38932000.0,
AVLN,20260812,398346000.0,27102000.0,44333094.0
IPSC,20260812,232345000.0,54661000.0,180547456.0
LTGRU,20260812,-5000.0,163000.0,
KAPA,20260812,4191000.0,,21423300.0
JACK,20260812,-901286000.0,,83271915.0
JAGU,20260812,25695348.0,1916528.0,17582558.0
WVVIP,20260812,66417884.0,36532093.0,4979529.0
ABUS,20260812,258733000.0,15292000.0,197634118.0
BGS,20260812,395066000.0,2964502000.0,81276895.0
LHAI,20260812,2544732.0,1005576.0,14505000.0
QCLS,20260812,16090897.0,3791478.0,8189838.0
LUCD,20260812,10927000.0,28019000.0,190757165.0
LVLU,20260812,-1502000.0,88176000.0,3011528.0
LQDA,20260812,195114000.0,326804000.0,89099459.0
ABVC,20260812,10287183.0,7131155.0,25767664.0
LARK,20260812,166858000.0,1439658000.0,
LPAAU,20260812,-12621168.0,13081250.0,
ABOS,20260812,57263000.0,58744000.0,72314714.0
LPAA,20260812,-12621168.0,13081250.0,
KMRK,20260812,7100334.0,3456201.0,21100000.0
ONCY,20260812,3699000.0,,
BCDA,20260812,2700000.0,2055000.0,14984323.0
KMT,20260812,1569844000.0,1553315000.0,77424000.0
OMER,20260812,-51349000.0,,72087984.0
MDCX,20260812,-1763651.0,28841149.0,60168044.0
KLRA,20260812,-262580000.0,,
REED,20260812,-1485000.0,16934000.0,11857086.0
OSPRU,20260812,-22598.0,,
LGVN,20260812,10402000.0,5085000.0,28100164.0
CGCFU,20260812,8070.0,,
LTGR,20260812,-5000.0,163000.0,
AVIR,20260812,204158000.0,,80204699.0
AVEX,20260812,-533711000.0,274559000.0,
BJDX,20260812,9414840.0,2119060.0,1983684.0
JRSH,20260812,66014893.0,21222235.0,12699940.0
INO,20260812,4371083.0,45018411.0,82341945.0
QTI,20260812,2246000.0,28384000.0,13769000.0
OTGAU,20260812,431206.0,,
KSCP,20260812,29595000.0,26331000.0,15814335.0
PRHI,20260812,27745000.0,194729000.0,3746092.0
KITT,20260812,5181766.0,30747743.0,3601400.0
BETA,20260812,1615177000.0,318275000.0,
CBRS,20260812,-651118000.0,,162276000.0
KTB,20260812,618544000.0,2046747000.0,54650957.0
WYFI,20260812,307967975.0,78347341.0,
LXEO,20260812,235061000.0,19837000.0,78622604.0
LFAC,20260812,-3986570.0,5087779.0,
CDNL,20260812,58461241.0,255049532.0,14809208.0
QUIK,20260812,31241000.0,11719000.0,18316000.0
KURA,20260812,48431000.0,539360000.0,88954000.0
AVBH,20260812,296185000.0,2364255000.0,10982764.0
LFACU,20260812,0.0,,
OTGA,20260812,431206.0,,
PW,20260812,4688485.0,21475786.0,367120.0
CEPL,20260812,-45219000.0,85100000.0,
LOCL,20260812,-196886000.0,599570000.0,23190311.0
AZTR,20260812,7334339.0,1581707.0,60603742.0
IPVV,20260812,-7435928.0,8596521.0,
OSPR,20260812,-84270.0,,
KAI,20260812,1022954000.0,,11811000.0
AVBP,20260812,366841000.0,27877000.0,48319591.0
PESI,20260812,58330000.0,43508000.0,21207552.0
JOB,20260812,50681000.0,8872000.0,109870000.0
PLGO,20260812,2220500000.0,11773700000.0,82728333.0
CGCF,20260812,0.0,,
INLX,20260812,9802418.0,5839664.0,4494994.0
WVVI,20260812,66417884.0,36532093.0,4979529.0
MCGA,20260812,-7575448.0,7959023.0,
MCGAU,20260812,-7575448.0,7959023.0,
BATL,20260812,203138000.0,,38892112.0
LESL,20260812,-492738000.0,1214930000.0,9365475.0
LIQT,20260812,25910221.0,12148278.0,32947841.0
IPVVU,20260812,-24994.0,,
CDT,20260812,103093000.0,23615000.0,631080.0
PFGC,20260812,4899300000.0,13949800000.0,156100000.0
SPEGU,20260813,-9045821.0,9302940.0,
FFAI,20260813,-27290000.0,278390000.0,
NMTC,20260813,3767543.0,2418552.0,8702982.0
XOS,20260813,22857000.0,31591000.0,14146000.0
SPEG,20260813,-9045821.0,9302940.0,
OVBC,20260813,173386000.0,1488050000.0,
KPET,20260813,-11068837.0,12944535.0,
KCHVR,20260813,-6636143.0,6988198.0,
SPIR,20260813,144285000.0,82379000.0,35796237.0
APMC,20260813,785382.0,,5621075.0
APMCR,20260813,785382.0,,5621075.0
APMCU,20260813,785382.0,,5621075.0
TVAI,20260813,-8805022.0,9234786.0,
TVAIR,20260813,-8805022.0,9234786.0,
TVAIU,20260813,-8805022.0,9234786.0,
BOC,20260813,501852000.0,167771000.0,
KCHVU,20260813,-6636143.0,6988198.0,
KCHV,20260813,-6636143.0,6988198.0,
GOSS,20260813,-94029000.0,170896000.0,488846723.0
KBONU,20260813,-12157490.0,12750355.0,
SPRY,20260813,12512000.0,236983000.0,99437865.0
SPRU,20260813,120399000.0,695482000.0,19249671.0
DARE,20260813,-560100.0,22930209.0,15169502.0
KBON,20260813,-12157490.0,12750355.0,
TVIV,20260813,-5583483.0,6900000.0,
TVIVU,20260813,-30666.0,,
BEAT,20260813,8177000.0,2460000.0,56349171.0
SORNU,20260813,1741594.0,302615.0,
MNOV,20260813,37270602.0,3162867.0,49221246.0
FERAU,20260813,-14942207.0,15254657.0,
HACQ,20260813,-17345320.0,18328975.0,
CRMD,20260813,460833000.0,443219000.0,77667011.0
KTWOR,20260813,708820.0,314340.0,
MAMO,20260813,24074818.0,24648908.0,41640950.0
LHSW,20260813,13870849.0,27018300.0,
SLNH,20260813,155931000.0,81816000.0,225821479.0
SLNHP,20260813,155931000.0,81816000.0,225821479.0
GWRS,20260813,84844000.0,,
AIB,20260813,82666845.0,7740922.0,75979466.0
FATE,20260813,153438000.0,,116694106.0
MMTX,20260813,-665090.0,874181.0,1928100.0
ULH,20260813,561046000.0,,26367805.0
BRR,20260813,-10423.0,,
FBIO,20260813,164140000.0,110629000.0,33311012.0
FBIOP,20260813,164140000.0,110629000.0,33311012.0
HACQU,20260813,-17345320.0,18328975.0,
MMTXU,20260813,-665090.0,874181.0,1928100.0
QNT,20260813,413082000.0,,33914995.0
EXOZ,20260813,3654100.0,4328255.0,9281359.0
PED,20260813,200051000.0,159648000.0,13290902.0
ZSQR,20260813,132483408.0,2026554.0,53000397.0
NXB,20260813,392923.0,,
MUZEU,20260813,-6147889.0,7198750.0,
EYE,20260813,896996000.0,,79058038.0
SKYQ,20260813,11762073.0,16565815.0,8782035.0
YCBD,20260813,8212270.0,4933563.0,11118820.0
MCHX,20260813,29031000.0,8600000.0,
MUZE,20260813,-6147889.0,7198750.0,
LIEN,20260813,302489539.0,41471857.0,22820590.0
CLDI,20260813,3133000.0,4071000.0,2082648.0
DFDV,20260813,-12034000.0,215367000.0,30581114.0
QSI,20260813,180201000.0,13374000.0,217141000.0
CLBR,20260813,-1665198.0,3157709.0,
PETS,20260813,22989000.0,40773000.0,21682381.0
PEW,20260813,102564000.0,19155000.0,29480106.0
FBLA,20260813,283816000.0,941828000.0,16068375.0
AII,20260813,369519000.0,1242762000.0,19593427.0
NMP,20260813,69658.0,,
NMPAR,20260813,69658.0,,
AIT,20260813,1861749000.0,1148224000.0,36803000.0
MTNB,20260813,1800000.0,1612000.0,6406191.0
CAMP,20260813,-693000.0,94121000.0,51926988.0
NMPAU,20260813,69658.0,,
SOCA,20260813,-6678922.0,7819318.0,
FENC,20260813,42442000.0,33311000.0,35034000.0
SOCAU,20260813,-6678922.0,7819318.0,
FERA,20260813,-14942207.0,15254657.0,
FERAR,20260813,-14942207.0,15254657.0,
GRCE,20260813,63896000.0,2758000.0,16024026.0
APURR,20260813,467217.0,117613.0,
APUR,20260813,467217.0,117613.0,
YARW,20260813,22062000.0,1542000.0,668327.0
GNSS,20260813,-1320000.0,59572000.0,45542009.0
NUWE,20260813,-2055000.0,11171000.0,574455.0
FBYD,20260813,15059000.0,33741000.0,
FBYDP,20260813,15059000.0,33741000.0,
ARCIU,20260813,-8538684.0,9783960.0,7662000.0
ARCI,20260813,-8538684.0,9783960.0,7662000.0
ARAI,20260813,4739558.0,7704350.0,51859347.0
SORN,20260813,1741594.0,302615.0,
NMAX,20260813,113182453.0,117097271.0,129267846.0
OVID,20260813,209890000.0,22083000.0,184755735.0
GSHRU,20260813,-5031823.0,5467434.0,
GSHR,20260813,-5031823.0,5467434.0,
AIRO,20260813,720140000.0,36907000.0,31555000.0
TZOO,20260813,-11740000.0,54419000.0,10232000.0
LFTO,20260813,-951488000.0,2438210000.0,123002518.0
FDMT,20260813,407659000.0,84956000.0,55214097.0
BCSS,20260813,-15807359.0,16755874.0,
AKTS,20260813,484838000.0,72758000.0,53446222.0
KOD,20260813,61096000.0,195715000.0,62830860.0
CV,20260813,13166000.0,5403000.0,50032148.0
GAME,20260813,9884923.0,49003394.0,102371390.0
MBRX,20260813,11587000.0,9500000.0,7100000.0
PRSO,20260813,4925000.0,1861000.0,15041000.0
FXNC,20260813,193588000.0,1882057000.0,9042629.0
AAC,20260813,0.0,,
PTACU,20260813,-6274207.0,7883720.0,
PTAC,20260813,-6274207.0,7883720.0,
TACH,20260813,-14136010.0,14471273.0,
CABA,20260813,210593000.0,46135000.0,
CHPG,20260813,-1780727.0,1851421.0,
TACHU,20260813,-14136010.0,14471273.0,
CHPGR,20260813,-1780727.0,1851421.0,
TMC,20260813,-27437000.0,208298000.0,
CHPGU,20260813,-1780727.0,1851421.0,
TAOX,20260813,12749316.0,3809619.0,7473112.0
CURI,20260813,41462000.0,26003000.0,59105000.0
GBFH,20260813,172810000.0,1258892000.0,14470352.0
FRBT,20260813,736359000.0,,
FXACU,20260813,20859.0,4141.0,3694429.0
FXAC,20260813,20859.0,4141.0,3694429.0
TIL,20260813,107380000.0,90332000.0,6781976.0
CADL,20260813,126130000.0,82019000.0,76118276.0
NPB,20260813,611648000.0,6918303000.0,34581842.0
KYNB,20260813,-30144000.0,109222000.0,4049000.0
FTLF,20260813,47374000.0,55218000.0,9391000.0
AMPGZ,20260813,46753882.0,11754872.0,25651599.0
FTHM,20260813,23867000.0,49581000.0,33792998.0
AMPG,20260813,46753882.0,11754872.0,25651599.0
FTHAU,20260813,-1860847.0,3139803.0,
TELO,20260813,5033480.0,332424.0,68774956.0
FTHA,20260813,-1860847.0,3139803.0,
CVU,20260813,28111403.0,50599613.0,13227806.0
AMIX,20260813,3162000.0,818000.0,542312.0
KTWO,20260813,708820.0,314340.0,
TGEN,20260813,17718314.0,14052056.0,30179072.0
KULR,20260813,72574377.0,27501714.0,46272047.0
CVKD,20260813,4091708.0,1497257.0,3098592.0
FRVO,20260813,-198482000.0,,8902000.0
LAC,20260813,1417134000.0,1586322000.0,361841000.0
AMS,20260813,23111000.0,26684000.0,6625000.0
KOYN,20260813,-7482550.0,10082025.0,
KOYNU,20260813,-7482550.0,10082025.0,
FWACU,20260813,20859.0,,3700125.0
FOSL,20260813,89887000.0,,59106531.0
BIXI,20260813,-1147.0,,
BIVI,20260813,10270270.0,3980192.0,7542638.0
KPTI,20260813,-330168000.0,441485000.0,22680288.0
KRAQ,20260813,-19933490.0,20790095.0,
KRAQU,20260813,-19933490.0,20790095.0,
AMAN,20260813,-789950.0,2721136.0,
CABR,20260813,-2707709.0,384646.0,9091506.0
FWAC,20260813,20859.0,,3700125.0
NTWOU,20260813,-6813722.0,7327605.0,
MSAI,20260813,28492000.0,4857000.0,2205648.0
FLNT,20260813,8104000.0,67029000.0,31593682.0
BZAI,20260813,42790000.0,36724000.0,142778075.0
PLYX,20260813,10939000.0,873000.0,49845993.0
KEYYU,20260813,-10596021.0,11949255.0,
CYN,20260813,44591803.0,10377555.0,14423281.0
PMN,20260813,49398934.0,7294999.0,8967693.0
PMTR,20260813,-9298839.0,9839143.0,
PMTRU,20260813,-9298839.0,9839143.0,
NOEM,20260813,-2338051.0,2589745.0,2685750.0
BCHT,20260813,8151137.0,11263500.0,26305966.0
STEM,20260813,-269571000.0,549770000.0,9607873.0
GLND,20260813,66203493.0,1363865.0,43730194.0
BCG,20260813,20782000.0,50401000.0,17060131.0
CTGO,20260813,331512672.0,165303519.0,32345319.0
SRXH,20260813,142989000.0,2368000.0,19517637.0
GNLX,20260813,16113000.0,10092000.0,45103461.0
AKTX,20260813,18595000.0,20029000.0,140032769533.0
WWW,20260813,449200000.0,,
CHCI,20260813,81205000.0,10978000.0,10685000.0
CING,20260813,23467035.0,9599286.0,13894882.0
NTWO,20260813,-6813722.0,7327605.0,
ZKPU,20260813,-9309768.0,10230192.0,
SSII,20260813,53401223.0,43580790.0,200169035.0
BYFC,20260813,262304000.0,1301218000.0,
BOF,20260813,4468875.0,12809628.0,15316030.0
ZKP,20260813,-9309768.0,10230192.0,
TSSI,20260813,80296000.0,95025000.0,28060.0
XAIR,20260813,1997000.0,30052000.0,743418.0
KEYY,20260813,-38846.0,,
XELB,20260813,13859000.0,20751000.0,6475182.0
ALH,20260813,-176495000.0,,
MSGS,20260813,-263296000.0,1800948000.0,
TPST,20260813,-1090000.0,10723000.0,15979411.0
NSTS,20260813,80121000.0,189795000.0,5253131.0
ALPXR,20260813,-168035.0,1042987.0,
CAII,20260813,-6775752.0,7837235.0,
PULM,20260813,2557000.0,689000.0,3652285.0
NOEMR,20260813,-2338051.0,2589745.0,2685750.0
ALPXU,20260813,-168035.0,1042987.0,
NOEMU,20260813,-2338051.0,2589745.0,2685750.0
GEMI,20260813,-1069450000.0,,4920000.0
PTHS,20260813,-1501000.0,138857000.0,3718624.0
FNWD,20260813,178287000.0,1862419000.0,4333002.0
TNON,20260813,-1743000.0,11665000.0,330670.0
BIXIU,20260813,-6687208.0,8988448.0,
KLC,20260813,466187000.0,2937380000.0,118517000.0
LATA,20260813,-5333681.0,6123144.0,
TPR,20260813,692100000.0,5999600000.0,200400000.0
CTNT,20260813,80326582.0,2190010.0,3159391.0
ALMS,20260813,452158000.0,108460000.0,126377692.0
TPCS,20260813,7612000.0,23627000.0,10100311.0
PYXS,20260813,11440000.0,43482000.0,63434936.0
CYAB,20260813,-33923000.0,,
LATAU,20260813,-5333681.0,6123144.0,
MPLT,20260813,348299000.0,20049000.0,45436867.0
KIDZ,20260813,9949689.0,4053203.0,
STUB,20260813,1623494000.0,3480714000.0,381777937.0
CAIIU,20260813,-6775752.0,7837235.0,
ALOY,20260813,190604000.0,19168000.0,68782077.0
ALPX,20260813,-53102.0,170102.0,
PUSA,20260813,46642020.0,1451578.0,26943582.0
AXTI,20260813,887274000.0,145344000.0,65570000.0
USNA,20260813,526306000.0,132237000.0,18463000.0
HYPD,20260813,101934771.0,11204147.0,15299832.0
LPCV,20260813,-10113245.0,11123901.0,
BLZR,20260813,-10799572.0,11879670.0,
BLZRU,20260813,-10799572.0,11879670.0,
VNRX,20260813,-32164943.0,41840346.0,12044339.0
SBC,20260813,263836341.0,126743880.0,102576943.0
OXBR,20260813,6586000.0,1020000.0,8101374.0
ELTX,20260813,7937000.0,23393000.0,21901569.0
MH,20260813,788390000.0,4590262000.0,191276168.0
SBFM,20260813,27538002.0,6094899.0,2388516.0
DNMX,20260813,-7758994.0,8731536.0,
SBMT,20260813,96651193.0,5916660.0,29528500.0
AEBI,20260813,824304000.0,1191417000.0,77216828.0
YETI,20260813,609504000.0,692215000.0,72982314.0
DNMXU,20260813,-7758994.0,8731536.0,
BKYI,20260813,4334878.0,3148198.0,1087360.0
XBIT,20260813,128461000.0,5190000.0,30487731.0
ATHR,20260813,1008816.0,3627504.0,12147230.0
MGRX,20260813,12525944.0,1648969.0,18017421.0
ATIIU,20260813,-146052669.0,146568160.0,6590000.0
CODX,20260813,12712349.0,3878282.0,4878957.0
ATII,20260813,-146052669.0,146568160.0,6590000.0
AVBC,20260813,389536000.0,2390568000.0,20076250.0
LPCVU,20260813,-10113245.0,11123901.0,
MGYR,20260813,126624000.0,921876000.0,6457203.0
IACOU,20260813,-13057462.0,14450646.0,
IACO,20260813,-13057462.0,14450646.0,
CCXI,20260813,2954.0,,
IA,20260813,77197268.0,70759886.0,18212038.0
ELMT,20260813,58101000.0,,
XE,20260813,1814769000.0,159564000.0,
ODYS,20260813,17392000.0,3987000.0,16806905.0
BSBK,20260813,141965666.0,733021458.0,12770973.0
ONCO,20260813,13468509.0,2956108.0,3793673.0
SDST,20260813,-8240860.0,17295519.0,11628657.0
EQ,20260813,56016000.0,2650000.0,63408082.0
MDRR,20260813,24031789.0,20537440.0,1628500.0
EQPT,20260813,1212000000.0,5529000000.0,
ONDS,20260813,1569992000.0,1417920000.0,529838610.0
ASMB,20260813,305649000.0,25183000.0,19850342.0
LNSR,20260813,14905000.0,40869000.0,12282000.0
SECZ,20260813,1.0,0.0,10000.0
VIAV,20260813,1448500000.0,1257100000.0,247000000.0
PBLS,20260813,-383936000.0,,
MIDD,20260813,2209954000.0,,
QXL,20260813,25783000.0,,18829198.0
AEMD,20260813,5199329.0,,477402.0
SCKT,20260813,2382624.0,9987441.0,8273259.0
HTFL,20260813,279727000.0,64736000.0,86717381.0
HTCR,20260813,4895838.0,3799195.0,1441565.0
SCNX,20260813,64101526.0,23632481.0,41064146.0
VLOSU,20260813,-21449671.0,21658471.0,
VLOS,20260813,-21449671.0,21658471.0,
PBHC,20260813,125744000.0,1366759000.0,
ENSC,20260813,-781697.0,4068106.0,16227518.0
NAKA,20260813,236412000.0,186102000.0,17894943.0
YSWY,20260813,393806000.0,1211748000.0,
IPWR,20260813,42470838.0,2576815.0,16421520.0
ONCH,20260813,-8153060.0,8319021.0,
ONCHU,20260813,-8153060.0,8319021.0,
CCXIU,20260813,-152600337.0,154357555.0,
AVX,20260813,108275000.0,14924000.0,7363270.0
ELDN,20260813,33013000.0,54063000.0,80891404.0
ICCC,20260813,31374536.0,15255260.0,9082197.0
ROC,20260813,17807550.0,4163223.0,19080127.0
WKHS,20260813,7178000.0,102964000.0,10893417.0
ACOG,20260813,52961749.0,11558134.0,21774104.0
ILLR,20260813,-373373000.0,407254000.0,18289562.0
WYY,20260813,11677989.0,77249662.0,9994617.0
RMBI,20260813,148272577.0,1403756773.0,10504760.0
DYNC,20260813,38084627.0,8124051.0,
BLIN,20260813,8893000.0,6433000.0,12599879.0
INKT,20260813,-14028296.0,,5096658.0
DYNCU,20260813,38084627.0,8124051.0,
WENNU,20260813,-14095960.0,14488577.0,
INBX,20260813,-52977000.0,207199000.0,14708910.0
RMTI,20260813,35085000.0,21441000.0,3972029.0
RNA,20260813,214576000.0,65936000.0,17106000.0
DUKR,20260813,6646000.0,867000.0,3407978.0
RMD,20260813,6585393000.0,2380557000.0,144239563.0
RNXT,20260813,8979000.0,2493000.0,45121982.0
BTBT,20260813,395163000.0,703762000.0,354799305.0
INDP,20260813,11372530.0,615426.0,133242324.0
LWAY,20260813,84574000.0,47825000.0,15105000.0
RMCO,20260813,13929685.0,2892698.0,15172708.0
WLCOU,20260813,-42029.0,204781.0,
WLCO,20260813,-9588482.0,9965569.0,
BTAI,20260813,-115460000.0,144259000.0,31305000.0
WENN,20260813,-14095960.0,14488577.0,
LUNR,20260813,-290649000.0,975765000.0,155064726.0
PAVM,20260813,35048000.0,20907000.0,6269418.0
VTSI,20260813,44100826.0,22082041.0,
CELC,20260813,-12781000.0,841001000.0,48922556.0
OGEN,20260813,3670634.0,1821867.0,4511957.0
INVE,20260813,133082000.0,7600000.0,24059000.0
ADCT,20260813,-228205000.0,507584000.0,127438173.0
EIKN,20260813,466500000.0,313070000.0,54148887.0
OFLX,20260813,82099000.0,18887000.0,10094322.0
ADIG,20260813,2090000000.0,,
INV,20260813,212690000.0,91882000.0,84612657.0
VUZI,20260813,21113596.0,4076442.0,84414230.0
LSF,20260813,11027712.0,24441216.0,11106796.0
PALO,20260813,-5528937.0,6852454.0,
PALOU,20260813,-5528937.0,6852454.0,
EDSA,20260813,8811154.0,,9633223.0
ACXP,20260813,8152031.0,2832746.0,4683253.0
XRPN,20260813,-14527828.0,14705678.0,
RREV,20260813,-9535949.0,10532110.0,
IDR,20260813,120518429.0,6856469.0,15819065.0
RREVU,20260813,-9535949.0,10532110.0,
CNVS,20260813,40076000.0,95088000.0,20671000.0
IDN,20260813,22489000.0,3076000.0,20252888.0
WATT,20260813,40093000.0,5291000.0,5527071.0
IDAI,20260813,4637652.0,7675965.0,5639291.0
XRPNU,20260813,-14527828.0,14705678.0,
CDZI,20260813,4665000.0,130098000.0,84161245.0
PARK,20260813,29821000.0,156446000.0,4704780.0
AVAH,20260813,287277000.0,1818370000.0,218152927.0
COCP,20260813,1044000.0,3605000.0,13789000.0
MACI,20260813,-3481831.0,7631875.0,
KTWOU,20260813,708820.0,314340.0,
RANI,20260813,39234000.0,12858000.0,180038000.0
ARX,20260813,717400000.0,8199300000.0,
VENU,20260813,136007540.0,262503567.0,56056839.0
NXTS,20260813,1905000.0,16910000.0,1453333.0
LINK,20260813,9028000.0,2206000.0,15750000.0
BFRI,20260813,5956000.0,18108000.0,14206126.0
RBKB,20260813,139603000.0,1330449000.0,11180786.0
RDZN,20260813,-33798313.0,78352492.0,84598480.0
UYSCU,20260813,-1640146.0,,1908348.0
UYSC,20260813,-1640146.0,,1908348.0
VERI,20260813,37869000.0,110625000.0,99078000.0
NXXT,20260813,-18827124.0,33673941.0,167864058.0
ABEO,20260813,128058000.0,51449000.0,57225919.0
HGBL,20260813,51912000.0,18465000.0,34639445.0
SIDU,20260813,188841347.0,5957368.0,75947534.0
PDSB,20260813,-3579739.0,12386952.0,55921806.0
UYSCR,20260813,-1640146.0,,1908348.0
MDBH,20260813,49624000.0,1256000.0,
RANGU,20260813,-335622.0,435978.0,4537500.0
CRBU,20260813,98102000.0,44672000.0,105995653.0
AFJK,20260813,-4484718.0,4528684.0,2126000.0
VABK,20260813,194685000.0,1443511000.0,5424431.0
AFJKR,20260813,-4484718.0,4528684.0,2126000.0
LIVE,20260813,91884000.0,293938000.0,3071656.0
JATT,20260813,-604175.0,2534002.0,1800000.0
AFCG,20260813,184731074.0,105858881.0,22595111.0
AFJKU,20260813,-4484718.0,4528684.0,2126000.0
SILO,20260813,4886290.0,1065733.0,1128610.0
ETON,20260813,23961000.0,77715000.0,26817535.0
ITHAU,20260813,-9118288.0,9894414.0,
ITHA,20260813,-9118288.0,9894414.0,
IVVD,20260813,181080000.0,37803000.0,294755090.0
MXCT,20260813,158752000.0,25920000.0,106134011.0
RANG,20260813,-335622.0,435978.0,4537500.0
RANGR,20260813,-335622.0,435978.0,4537500.0
MYSZ,20260813,2347000.0,4136000.0,602271.0
OPRX,20260813,131082000.0,33235000.0,18832836.0
RDAGU,20260813,-11906044.0,12758850.0,
ASBP,20260813,-9616785.0,10606207.0,49525970.0
LMRI,20260813,162176000.0,,
AXINU,20260813,-8549718.0,9010772.0,
ISNRU,20260813,-12303439.0,13684080.0,
MACIU,20260813,-3481831.0,7631875.0,
CBUS,20260813,14802000.0,298645000.0,
LKSPU,20260813,-147490.0,,
RCMT,20260813,48822000.0,85184000.0,7087614.0
REKR,20260813,34129000.0,40201000.0,137636495.0
ESLA,20260813,-7431333.0,9256014.0,
BKTI,20260813,51950000.0,21730000.0,3768151.0
LKSP,20260813,-147490.0,,
EU,20260813,221919000.0,171501000.0,194250599.0
JCAP,20260813,476190000.0,1607618000.0,57435586.0
CLRB,20260813,29871833.0,6767253.0,8252108.0
AXIN,20260813,-8549718.0,9010772.0,
EROK,20260813,-38352000.0,0.0,
VANI,20260813,18967000.0,22672000.0,89410000.0
AEYE,20260813,3223000.0,31658000.0,12561000.0
MLSS,20260813,3470877.0,4876921.0,88756989.0
RDAG,20260813,-11906044.0,12758850.0,
ISNR,20260813,-12303439.0,13684080.0,
AXINR,20260813,-8549718.0,9010772.0,
ASIC,20260813,664394000.0,993226000.0,47926928.0
PNRG,20260814,218429000.0,96896000.0,1587000.0
FABC,20260814,11165775.0,21378493.0,6663912.0
AIFA,20260814,29486331.0,31066214.0,6420316.0
LUCY,20260814,6898765.0,574385.0,6405728.0
ADAC,20260814,-10016771.0,11228051.0,
PARA,20260814,12230000.0,19071000.0,2690579.0
WDC,20260814,8864000000.0,4997000000.0,361000000.0
LTRN,20260814,-3217252.0,11819601.0,12759146.0
ADACU,20260814,-10016771.0,11228051.0,
LASE,20260814,-911553.0,11490989.0,47634388.0
PODC,20260814,24135000.0,14150000.0,30134290.0
PECE,20260814,7891.0,,
PAVS,20260814,31248555.0,3855371.0,
EDBL,20260814,1592000.0,5222000.0,2828661.0
VVOS,20260814,-3815000.0,28130000.0,14531617.0
VAI,20260814,-38579592.0,50059573.0,14557489.0
EVAC,20260814,-16643058.0,18407019.0,
VTGN,20260814,24481000.0,11255000.0,
CD,20260814,46767178.0,2362455.0,79443800.0
TMS,20260814,-11732707.0,14117002.0,
AIDX,20260814,1620700.0,2963877.0,12251198.0
NOMA,20260814,5908814.0,,14093093.0
FOCL,20260814,27453000.0,,
BESS,20260814,33081516.0,,7097573.0
NPAC,20260814,-13960114.0,14186044.0,
DFLI,20260814,-184000.0,47003000.0,13353812.0
FSHPU,20260814,-2579456.0,2664093.0,1963000.0
DWSN,20260814,20037000.0,35287000.0,31055618.0
AMCR,20260814,11790000000.0,25294000000.0,
AMCI,20260814,-2422391.0,2470957.0,2280500.0
DWTX,20260814,68366108.0,12129372.0,33629553.0
FSHPR,20260814,-3786322.0,20526470.0,1963000.0
FSHP,20260814,-2579456.0,2664093.0,1963000.0
XXII,20260814,18641000.0,7525000.0,502839.0
DTST,20260814,10329060.0,1029023.0,2337738.0
BFRG,20260814,6987262.0,706590.0,18541651.0
LIMN,20260814,300612.0,3103090.0,55971633.0
PPTA,20260814,719850000.0,53687000.0,125095803.0
FSI,20260814,37027168.0,18079118.0,12767498.0
LWLG,20260814,104223366.0,3855523.0,154166422.0
BBLG,20260814,3924650.0,512018.0,1810380.0
DGAC,20260814,546711.0,386038.0,
MWH,20260814,496781000.0,1278501000.0,122247396.0
PPSI,20260814,24763000.0,6772000.0,11096266.0
UUU,20260814,3460792.0,1427717.0,3028463.0
PACH,20260814,-11789287.0,12343549.0,
PACHU,20260814,-11789287.0,12343549.0,
CWD,20260814,-1441000.0,142940000.0,
DSS,20260814,15669000.0,66015000.0,9092518.0
LAFAU,20260814,-3486163.0,4155724.0,4213333.0
NHIV,20260814,-5589000.0,7437000.0,
PAII,20260814,-9336502.0,9742262.0,
WETH,20260814,148761586.0,3832991.0,12531534.0
PAL,20260814,303185368.0,157318029.0,28052923.0
ACTU,20260814,989152.0,4210187.0,24013577.0
BENF,20260814,-184091000.0,344502000.0,
LVO,20260814,-13678000.0,53767000.0,13631434.0
LAFAR,20260814,-3486163.0,4155724.0,4213333.0
AGPU,20260814,34045195.0,66330761.0,11384940.0
LAFA,20260814,-3486163.0,4155724.0,4213333.0
NPACU,20260814,-13960114.0,14186044.0,
AMBO,20260814,8621000.0,14573000.0,
LABT,20260814,4331083.0,628926.0,2169199.0
UPLD,20260814,-89753000.0,314217000.0,2957191.0
LWACU,20260814,-7263511.0,7885842.0,
LWAC,20260814,-7263511.0,7885842.0,
FRMM,20260814,127802000.0,31229000.0,13210122.0
NHIVU,20260814,-22000.0,113000.0,
FRMI,20260814,-1775000.0,,
TLNC,20260814,-8361192.0,10944103.0,
TLNCU,20260814,-8361192.0,10944103.0,
PECEU,20260814,371794.0,132801.0,2437500.0
PECER,20260814,371794.0,132801.0,2437500.0
BHAVU,20260814,662489.0,,
DMAA,20260814,-7406216.0,9136624.0,10717143.0
CEPV,20260814,1693.0,239862.0,
DMAAR,20260814,-7406216.0,9136624.0,10717143.0
VIP,20260814,-57489000.0,96757000.0,18019743.0
FIEE,20260814,11276006.0,3855509.0,8528598.0
AIRT,20260814,65200000.0,385905000.0,2691664.0
BRKHU,20260814,519964.0,335094.0,
ENVB,20260814,8082524.0,,3935884.0
